latitude,longitude
40.725616,-74.005253
40.732083,-73.995966
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.731984,-73.995732
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.725616,-74.005253
40.721891,-73.993445
40.722954,-73.99772
40.724697,-73.998694
40.726022,-73.99194
40.728281,-73.995501
40.729113,-73.997507
40.730236,-74.000274
40.729744,-73.996399
40.729651,-73.995068
40.730925,-73.995364
40.731918,-73.995576
40.731885,-73.995497
40.731819,-73.995342
40.731408,-73.999307
40.73127,-73.999423
40.731822,-73.998957
40.73236,-73.998889
40.73183,-73.989836
40.732491,-73.989428
40.732475,-73.989345
40.734122,-73.989179
40.733801,-73.988407
40.731847,-73.991441
40.733233,-73.989944
40.733521,-73.995414
40.735879,-73.993335
40.732396,-73.99667
40.734495,-73.996128
40.736024,-73.995829
40.736656,-73.995186
40.727222,-74.00631
40.727581,-74.005488
40.724145,-74.008522
40.726365,-74.009023
40.731177,-74.007988
40.732077,-74.010374
40.73698,-73.998098
40.736068,-74.004399
40.737814,-74.004518
40.737858,-74.004467
40.739919,-74.006106
40.733252,-74.010262
40.738154,-74.009025
40.740624,-74.007719
40.740369,-74.005799
40.742172,-74.008282
40.748988,-74.00694
40.750662,-74.003432
,
40.757615,-73.998509
40.746216,-74.005229
40.746216,-74.005229
40.751672,-73.998141
40.753281,-73.998145
40.754351,-73.998585
40.755062,-73.998787
40.755438,-73.997217
40.755616,-73.997592
40.75613,-73.994319
40.740185,-74.003529
40.740133,-74.003403
40.741802,-74.003244
40.742233,-74.002494
40.743597,-74.000281
40.744443,-73.999116
40.744956,-73.999769
40.749273,-73.99625
40.750215,-73.996521
40.749767,-73.99524
40.751916,-73.994857
40.752295,-73.993402
40.75342,-73.994294
40.753248,-73.993886
40.753824,-73.993362
40.753909,-73.993564
40.75398,-73.993723
40.754011,-73.993756
40.753978,-73.993673
40.753626,-73.992431
40.754367,-73.992752
40.754488,-73.993037
40.754332,-73.992622
40.755325,-73.993066
40.755169,-73.992702
40.755097,-73.991363
40.755827,-73.99238
40.755932,-73.992626
40.755877,-73.992453
40.75586,-73.992413
40.755825,-73.99233
40.755602,-73.991803
40.755553,-73.99168
40.756209,-73.991359
40.756343,-73.991684
40.756379,-73.991767
40.756412,-73.991846
40.756481,-73.992009
40.756516,-73.992088
40.742834,-73.998427
40.744305,-73.996157
40.744407,-73.996402
40.746896,-73.994489
40.747124,-73.995023
40.747195,-73.995193
40.748301,-73.993987
40.748765,-73.995947
40.751985,-73.99093
40.752119,-73.991204
40.754315,-73.99067
40.755369,-73.989374
40.755852,-73.990785
40.74335,-73.993833
40.743808,-73.992912
40.74408,-73.993558
40.744461,-73.992544
40.743858,-73.992984
40.744871,-73.993515
40.745422,-73.992905
40.744596,-73.992818
40.745175,-73.992277
40.745867,-73.99205
40.746468,-73.993912
40.74635,-73.991274
40.746484,-73.991598
40.746553,-73.991761
40.746449,-73.991465
40.746413,-73.991382
40.746396,-73.991342
40.746259,-73.991017
40.746237,-73.990736
40.747036,-73.990988
40.746805,-73.989974
40.747752,-73.990728
40.748208,-73.98992
40.748806,-73.992204
40.749794,-73.991486
40.752465,-73.989544
40.75303,-73.985732
40.753313,-73.98636
40.738566,-73.993793
40.742823,-73.990538
40.742696,-73.990242
40.743333,-73.989885
40.74391,-73.989
40.74431,-73.988924
40.744821,-73.989527
40.744821,-73.988805
40.745474,-73.989148
40.7454,-73.988719
40.744821,-73.987207
40.745608,-73.988661
40.746149,-73.988877
40.746223,-73.989054
40.746635,-73.988491
40.746286,-73.986142
40.746712,-73.986383
40.747123,-73.987361
40.747074,-73.988386
40.746956,-73.986917
40.747381,-73.986051
40.7484,-73.988144
40.747686,-73.98673
40.747466,-73.98621
40.749717,-73.985567
40.750316,-73.987379
40.750486,-73.987256
40.749986,-73.986159
40.74992,-73.986004
40.749766,-73.985636
40.750494,-73.985473
40.750571,-73.985661
40.750604,-73.985736
40.750667,-73.985884
40.750559,-73.983708
40.750038,-73.983409
40.750038,-73.983409
40.751114,-73.985025
40.750864,-73.98439
40.750826,-73.984296
40.750746,-73.984112
40.75065,-73.983881
40.751473,-73.983964
40.752404,-73.985866
40.751773,-73.984628
40.751597,-73.984213
40.751424,-73.983798
40.751344,-73.983614
40.75233,-73.984076
40.753046,-73.983859
40.752505,-73.982574
40.736139,-73.991044
40.738865,-73.98986
40.740909,-73.987947
40.743843,-73.987196
40.743487,-73.986088
40.744269,-73.985518
40.743805,-73.983739
40.744722,-73.985489
40.745111,-73.984503
40.745512,-73.985449
40.744705,-73.983082
40.745693,-73.984453
40.746083,-73.984897
40.746212,-73.985203
40.746206,-73.985142
40.746324,-73.98355
40.746335,-73.983579
40.746786,-73.984651
40.746327,-73.983514
40.7476,-73.982586
40.746895,-73.982944
40.749193,-73.984001
40.749878,-73.981406
40.749461,-73.979619
40.750002,-73.981315
40.750004,-73.980435
40.74976,-73.979403
40.750636,-73.980063
40.751141,-73.981254
40.750652,-73.980052
40.736644,-73.988944
40.736098,-73.987215
40.737679,-73.986234
40.738315,-73.985616
40.739416,-73.984498
40.73935,-73.982787
40.739298,-73.982823
40.740591,-73.985237
40.739973,-73.982329
40.741043,-73.983617
40.742218,-73.984872
40.74283,-73.982912
40.744178,-73.983443
40.743791,-73.983237
40.743511,-73.982573
40.743969,-73.981483
40.744762,-73.981754
40.745465,-73.981512
40.747432,-73.976891
40.748607,-73.978104
40.749631,-73.97767
40.749779,-73.978024
40.74937,-73.976999
40.749318,-73.976873
40.749952,-73.976519
40.750402,-73.977591
40.733391,-73.987097
40.733106,-73.986711
40.733638,-73.985852
40.734761,-73.984711
40.738603,-73.982582
40.739586,-73.982589
40.732189,-73.984539
40.732592,-73.983417
40.737826,-73.978717
40.73877,-73.979045
40.738797,-73.979114
40.739118,-73.977941
40.742233,-73.974659
40.754529,-73.985458
40.755569,-73.986465
40.755338,-73.985313
40.756022,-73.984808
40.755873,-73.984454
40.756461,-73.983952
40.75654,-73.98414
40.75673,-73.984548
40.75657,-73.984169
40.756491,-73.983977
40.757218,-73.983786
40.757268,-73.983854
40.757163,-73.983613
40.757114,-73.983494
40.757026,-73.983291
40.757781,-73.983197
40.757811,-73.98323
40.758428,-73.982789
40.758461,-73.982869
40.759055,-73.98471
40.759055,-73.98471
40.759055,-73.98471
40.759293,-73.984543
40.758678,-73.983342
40.758577,-73.9831
40.759293,-73.982854
40.759798,-73.982172
40.761431,-73.982142
40.762674,-73.982095
40.762218,-73.978742
40.762218,-73.978742
40.762218,-73.978742
40.762218,-73.978742
40.762218,-73.978742
40.763245,-73.980582
40.76358,-73.979474
40.764313,-73.980903
40.76456,-73.979867
40.764074,-73.978669
40.764455,-73.977532
40.764688,-73.978095
40.764705,-73.978084
40.764427,-73.977131
40.765668,-73.978315
40.765205,-73.979279
40.766256,-73.979491
40.766613,-73.978473
40.766613,-73.978473
40.766613,-73.978473
40.754971,-73.988392
40.755597,-73.987999
40.755717,-73.98828
40.756747,-73.988659
40.757309,-73.987901
40.757482,-73.988309
40.758663,-73.988738
40.758267,-73.985468
40.759132,-73.986348
40.759008,-73.986052
40.759247,-73.985168
40.760454,-73.985655
40.75931,-73.984857
40.760375,-73.985189
40.761014,-73.985052
40.761124,-73.985312
40.761127,-73.98694
40.761613,-73.984521
40.761654,-73.984619
40.761102,-73.985218
40.761102,-73.985218
40.762164,-73.983575
40.762159,-73.983557
40.763781,-73.982611
40.764264,-73.982997
40.764538,-73.982279
40.764291,-73.982824
40.764953,-73.982705
40.765666,-73.982499
40.765782,-73.983546
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764928,-73.980752
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.764521,-73.980773
40.758295,-73.992719
40.758756,-73.989395
40.758912,-73.989763
40.75908,-73.990117
40.759486,-73.989135
40.760359,-73.989286
40.759996,-73.988388
40.760265,-73.98759
40.76029,-73.987572
40.760315,-73.987554
40.761377,-73.987803
40.761259,-73.987517
40.761133,-73.986958
40.763249,-73.986467
40.763059,-73.985557
40.767634,-73.98296
40.767349,-73.98435
40.767349,-73.98435
40.767349,-73.98435
40.769029,-73.982801
40.759212,-73.99451
40.758504,-73.992835
40.760123,-73.992593
40.761276,-73.991459
40.768434,-73.986956
40.768853,-73.985852
40.760071,-73.996549
40.759906,-73.996112
40.764196,-73.994545
40.764229,-73.994625
40.764251,-73.994679
40.764108,-73.992343
40.77061,-73.990039
40.764317,-73.995784
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
40.768529,-73.981588
