factype,latitude,longitude
PARKING LOTS AND GARAGES,40.7647072101,-73.8126165077
PARKING LOTS AND GARAGES,40.8213957688,-73.8887717315
PARKING LOTS AND GARAGES,40.7073018519,-74.0143459562
PARKING LOTS AND GARAGES,40.7716839922,-73.9558128019
PARKING LOTS AND GARAGES,40.8553664321,-73.8973060767
PARKING LOTS AND GARAGES,40.7855757105,-73.9549794326
PARKING LOTS AND GARAGES,40.7404376658,-73.9763512322
PARKING LOTS AND GARAGES,40.8333235892,-73.8569964614
PARKING LOTS AND GARAGES,40.7439110333,-73.9789724769
PARKING LOTS AND GARAGES,40.8379428327,-73.9189563339
PARKING LOTS AND GARAGES,40.7829464892,-73.9566338835
PARKING LOTS AND GARAGES,40.7567736698,-73.9994240017
PARKING LOTS AND GARAGES,40.7957668583,-73.9737228736
PARKING LOTS AND GARAGES,40.7336385204,-74.0092079773
PARKING LOTS AND GARAGES,40.7843436319,-73.9503907463
PARKING LOTS AND GARAGES,40.7073369824,-73.7941724293
PARKING LOTS AND GARAGES,40.6618222382,-73.8688028473
PARKING LOTS AND GARAGES,40.771075211,-73.9481214168
PARKING LOTS AND GARAGES,40.6850158687,-73.9789143192
PARKING LOTS AND GARAGES,40.7565938127,-73.9809641311
PARKING LOTS AND GARAGES,40.7660772075,-73.9549725679
PARKING LOTS AND GARAGES,40.6423019436,-74.0783292739
PARKING LOTS AND GARAGES,40.8586712979,-73.93021279
PARKING LOTS AND GARAGES,40.7728837358,-73.9504042954
PARKING LOTS AND GARAGES,40.7117193724,-73.8997399304
PARKING LOTS AND GARAGES,40.7809482033,-73.9519595465
PARKING LOTS AND GARAGES,40.603839,-73.75412
PARKING LOTS AND GARAGES,40.7393246822,-73.9886213614
PARKING LOTS AND GARAGES,40.818056902,-73.9185570661
PARKING LOTS AND GARAGES,40.7391131031,-73.9825114167
PARKING LOTS AND GARAGES,40.7563972183,-73.9669603238
PARKING LOTS AND GARAGES,40.6784592922,-73.896129841
PARKING LOTS AND GARAGES,40.7612292635,-73.9865048233
PARKING LOTS AND GARAGES,40.7046962041,-73.8003550455
PARKING LOTS AND GARAGES,40.8573764231,-73.8960896148
PARKING LOTS AND GARAGES,40.7560149764,-74.003666468
PARKING LOTS AND GARAGES,40.6364270594,-73.9323630838
PARKING LOTS AND GARAGES,40.7371474695,-73.7958116023
PARKING LOTS AND GARAGES,40.7666266225,-73.9562037352
PARKING LOTS AND GARAGES,40.7999815736,-73.9631014477
PARKING LOTS AND GARAGES,40.64683,-73.902062
PARKING LOTS AND GARAGES,40.7432673569,-73.95915561
PARKING LOTS AND GARAGES,40.7777428134,-73.9464219427
PARKING LOTS AND GARAGES,40.763732,-73.915918
PARKING LOTS AND GARAGES,40.7112323113,-73.9679920194
PARKING LOTS AND GARAGES,40.6985373155,-73.9920318232
PARKING LOTS AND GARAGES,40.7647610965,-73.967025097
PARKING LOTS AND GARAGES,40.8228163007,-73.9298526503
PARKING LOTS AND GARAGES,40.6731187211,-73.9590085821
PARKING LOTS AND GARAGES,40.7609017093,-73.977987853
PARKING LOTS AND GARAGES,40.7648006516,-73.9792383618
PARKING LOTS AND GARAGES,0.0,0.0
PARKING LOTS AND GARAGES,40.8535951546,-73.8854165198
PARKING LOTS AND GARAGES,40.7500505302,-73.8837073927
PARKING LOTS AND GARAGES,40.7504778088,-73.9078138626
PARKING LOTS AND GARAGES,40.7509640005,-73.9860065659
PARKING LOTS AND GARAGES,40.7674095225,-73.961750544
PARKING LOTS AND GARAGES,40.5762351286,-73.9800440094
PARKING LOTS AND GARAGES,40.7601285259,-73.9582452691
PARKING LOTS AND GARAGES,40.7556029576,-73.9614591328
PARKING LOTS AND GARAGES,40.7700880632,-73.9599008777
PARKING LOTS AND GARAGES,40.7577916078,-73.8268264849
PARKING LOTS AND GARAGES,40.7631314346,-73.9970174993
PARKING LOTS AND GARAGES,40.7632268317,-73.9597345644
PARKING LOTS AND GARAGES,40.7623880946,-73.9655930579
PARKING LOTS AND GARAGES,40.7055559184,-73.8161564721
PARKING LOTS AND GARAGES,40.7537759988,-73.9051978882
PARKING LOTS AND GARAGES,40.7980033318,-73.9333302354
PARKING LOTS AND GARAGES,40.679877,-73.84705
PARKING LOTS AND GARAGES,40.6961870872,-73.967732674
PARKING LOTS AND GARAGES,40.7794175847,-73.9460986841
PARKING LOTS AND GARAGES,40.7615975019,-73.9579617806
PARKING LOTS AND GARAGES,40.7763423292,-73.9890534569
PARKING LOTS AND GARAGES,40.579271695,-73.9860725816
PARKING LOTS AND GARAGES,40.7409395497,-73.9911286138
PARKING LOTS AND GARAGES,40.7025569168,-73.9859764302
PARKING LOTS AND GARAGES,40.8024413534,-73.9313025803
PARKING LOTS AND GARAGES,40.642314884,-74.0234732356
PARKING LOTS AND GARAGES,40.7082769171,-74.0060124155
PARKING LOTS AND GARAGES,40.7643266963,-73.9841399225
PARKING LOTS AND GARAGES,40.755115788,-73.9656945368
PARKING LOTS AND GARAGES,40.551149,-74.149216
PARKING LOTS AND GARAGES,40.7733371939,-73.9543566468
PARKING LOTS AND GARAGES,40.8475373717,-73.8961035676
PARKING LOTS AND GARAGES,40.8508273829,-73.89865603
PARKING LOTS AND GARAGES,40.6394630037,-73.9692037988
PARKING LOTS AND GARAGES,40.7519989102,-74.0015458601
PARKING LOTS AND GARAGES,40.7770405442,-73.976892966
PARKING LOTS AND GARAGES,40.8554185241,-73.8913957032
PARKING LOTS AND GARAGES,40.7574598815,-73.9625282409
PARKING LOTS AND GARAGES,40.726213028,-73.9937948716
PARKING LOTS AND GARAGES,40.7573564255,-73.9753770915
PARKING LOTS AND GARAGES,40.7764816878,-73.9351565659
PARKING LOTS AND GARAGES,40.7139909054,-73.9362739772
PARKING LOTS AND GARAGES,40.7828092742,-73.9463831355
PARKING LOTS AND GARAGES,40.6972138976,-73.7976218456
PARKING LOTS AND GARAGES,40.5345965847,-74.2363643335
PARKING LOTS AND GARAGES,40.705682867,-73.9327351987
PARKING LOTS AND GARAGES,40.8296014645,-73.900978556
PARKING LOTS AND GARAGES,40.8502959274,-73.9100567257
PARKING LOTS AND GARAGES,40.7384436563,-74.0086520052
PARKING LOTS AND GARAGES,40.755115788,-73.9656945368
PARKING LOTS AND GARAGES,40.574201,-74.117605
PARKING LOTS AND GARAGES,40.7109031966,-74.0164980903
PARKING LOTS AND GARAGES,40.7570054866,-73.9839303632
PARKING LOTS AND GARAGES,40.740781097,-73.9527267505
PARKING LOTS AND GARAGES,40.8586712979,-73.93021279
PARKING LOTS AND GARAGES,40.8303363778,-73.909684894
PARKING LOTS AND GARAGES,40.7560060787,-73.9838259419
PARKING LOTS AND GARAGES,40.748568271,-73.9725521864
PARKING LOTS AND GARAGES,40.7291069358,-73.9759120592
PARKING LOTS AND GARAGES,40.7534317792,-73.9956145722
PARKING LOTS AND GARAGES,40.7276717184,-73.9376238476
PARKING LOTS AND GARAGES,40.78563401,-73.8462919491
PARKING LOTS AND GARAGES,40.7759963155,-73.9504237482
PARKING LOTS AND GARAGES,40.6797126124,-73.9039029657
PARKING LOTS AND GARAGES,40.775182,-73.910437
PARKING LOTS AND GARAGES,40.7655098518,-73.981553697
PARKING LOTS AND GARAGES,40.6334326747,-74.1267435427
PARKING LOTS AND GARAGES,40.718751595,-73.9279112215
PARKING LOTS AND GARAGES,40.7626095603,-73.9603149919
PARKING LOTS AND GARAGES,40.6708094375,-73.7567317288
PARKING LOTS AND GARAGES,40.7181355875,-73.9986740938
PARKING LOTS AND GARAGES,40.7000222018,-73.7891745437
PARKING LOTS AND GARAGES,40.7483894933,-73.995105696
PARKING LOTS AND GARAGES,40.7225864233,-74.0109805541
PARKING LOTS AND GARAGES,40.676936646,-73.7550322915
PARKING LOTS AND GARAGES,40.69814244,-73.9866368296
PARKING LOTS AND GARAGES,40.7339751246,-73.9784332702
PARKING LOTS AND GARAGES,40.8569358046,-73.881635909
PARKING LOTS AND GARAGES,40.8546220848,-73.9061985377
PARKING LOTS AND GARAGES,40.7477617716,-74.0048133035
PARKING LOTS AND GARAGES,40.6950197367,-73.982802563
PARKING LOTS AND GARAGES,40.785317583,-73.9799914046
PARKING LOTS AND GARAGES,40.8128811496,-73.9283762918
PARKING LOTS AND GARAGES,40.7778697549,-73.9571994766
PARKING LOTS AND GARAGES,40.7416957853,-73.9963050319
PARKING LOTS AND GARAGES,40.7244596227,-74.0106584298
PARKING LOTS AND GARAGES,40.7601398009,-73.9642752325
PARKING LOTS AND GARAGES,40.8606009875,-73.891841317
PARKING LOTS AND GARAGES,40.7345536097,-73.8705354665
PARKING LOTS AND GARAGES,40.8700930732,-73.9138553338
PARKING LOTS AND GARAGES,40.7743856051,-73.9629926901
PARKING LOTS AND GARAGES,40.7113965657,-74.0058936774
PARKING LOTS AND GARAGES,40.7434862608,-74.0063915736
PARKING LOTS AND GARAGES,40.728432367,-73.9859874101
PARKING LOTS AND GARAGES,40.7669252693,-73.9592507393
PARKING LOTS AND GARAGES,40.621677,-74.025662
PARKING LOTS AND GARAGES,40.7637309582,-73.9634761356
PARKING LOTS AND GARAGES,40.8514394224,-73.9227068626
PARKING LOTS AND GARAGES,40.6220184898,-74.072659952
PARKING LOTS AND GARAGES,40.7067215008,-74.007225875
PARKING LOTS AND GARAGES,40.8223096555,-73.9433367446
PARKING LOTS AND GARAGES,40.7898288917,-73.9730126466
PARKING LOTS AND GARAGES,40.7358086318,-73.9925438815
PARKING LOTS AND GARAGES,40.7372494505,-74.0094763592
PARKING LOTS AND GARAGES,40.6950591377,-73.983571723
PARKING LOTS AND GARAGES,40.7777642082,-73.9827305711
PARKING LOTS AND GARAGES,40.721061413,-73.9603787693
PARKING LOTS AND GARAGES,40.8180091004,-73.9609734864
PARKING LOTS AND GARAGES,40.719081749,-74.0023735538
PARKING LOTS AND GARAGES,40.5153443505,-74.2442059628
PARKING LOTS AND GARAGES,40.6873300998,-73.9870490592
PARKING LOTS AND GARAGES,40.7808013014,-73.9560193205
PARKING LOTS AND GARAGES,40.7288016574,-73.9199314667
PARKING LOTS AND GARAGES,40.686906883,-73.8377181428
PARKING LOTS AND GARAGES,40.8030519325,-73.9324796687
PARKING LOTS AND GARAGES,40.7131464093,-73.9955925225
PARKING LOTS AND GARAGES,40.72292384,-74.0003469998
PARKING LOTS AND GARAGES,40.7917359836,-73.9676659215
PARKING LOTS AND GARAGES,40.7611904874,-73.8276520092
PARKING LOTS AND GARAGES,40.7664877468,-73.9850649515
PARKING LOTS AND GARAGES,40.8636406029,-73.9266559895
PARKING LOTS AND GARAGES,0.0,0.0
PARKING LOTS AND GARAGES,40.7307559648,-73.8867182838
PARKING LOTS AND GARAGES,40.7012989868,-73.8065285308
PARKING LOTS AND GARAGES,40.7824788968,-73.9456975365
PARKING LOTS AND GARAGES,40.7705721039,-73.9519772705
PARKING LOTS AND GARAGES,40.702898539,-73.8148868405
PARKING LOTS AND GARAGES,40.7715975783,-73.9595999144
PARKING LOTS AND GARAGES,40.8525861171,-73.9087492649
PARKING LOTS AND GARAGES,40.7648504317,-73.9558631415
PARKING LOTS AND GARAGES,40.7115581322,-73.8259389558
PARKING LOTS AND GARAGES,40.7101442846,-74.017604968
PARKING LOTS AND GARAGES,40.7533472906,-73.9217312774
PARKING LOTS AND GARAGES,40.779426056,-73.963434657
PARKING LOTS AND GARAGES,40.7284835427,-74.0079186774
PARKING LOTS AND GARAGES,40.8668544354,-73.9294993598
PARKING LOTS AND GARAGES,40.7548166128,-73.9943858997
PARKING LOTS AND GARAGES,40.7149003267,-73.7433093964
PARKING LOTS AND GARAGES,40.7665080089,-73.9513548439
PARKING LOTS AND GARAGES,40.7577014974,-73.9904974005
PARKING LOTS AND GARAGES,40.7552014962,-73.9954838859
PARKING LOTS AND GARAGES,40.7904241176,-73.9726019313
PARKING LOTS AND GARAGES,40.7171446201,-73.9919579991
PARKING LOTS AND GARAGES,40.7676960717,-73.9921485716
PARKING LOTS AND GARAGES,40.5813985147,-73.9843635996
PARKING LOTS AND GARAGES,40.7281392403,-73.9923985289
PARKING LOTS AND GARAGES,40.7051429602,-74.0079762419
PARKING LOTS AND GARAGES,40.6452226965,-73.9933902432
PARKING LOTS AND GARAGES,40.7269937928,-73.9967637022
PARKING LOTS AND GARAGES,40.7368183619,-73.8665285293
PARKING LOTS AND GARAGES,40.7754929692,-73.9815449892
PARKING LOTS AND GARAGES,40.5904066816,-73.8033638114
PARKING LOTS AND GARAGES,40.7324743165,-73.9513869206
PARKING LOTS AND GARAGES,40.8493270801,-73.9324344631
PARKING LOTS AND GARAGES,40.6895178363,-73.9864643644
PARKING LOTS AND GARAGES,40.7675774512,-73.9901670546
PARKING LOTS AND GARAGES,40.6357308391,-74.0111049524
PARKING LOTS AND GARAGES,40.7617061087,-73.9697529323
PARKING LOTS AND GARAGES,40.7628845689,-73.9825482187
PARKING LOTS AND GARAGES,40.775714413,-73.9895382081
PARKING LOTS AND GARAGES,40.7815319744,-73.8488952678
PARKING LOTS AND GARAGES,40.7221789417,-73.8492906426
PARKING LOTS AND GARAGES,40.7635787348,-73.9627421001
PARKING LOTS AND GARAGES,40.713168018,-73.7600278137
PARKING LOTS AND GARAGES,40.6965656672,-73.9843819473
PARKING LOTS AND GARAGES,40.5959066539,-73.9853673114
PARKING LOTS AND GARAGES,40.7607024322,-73.9988754433
PARKING LOTS AND GARAGES,40.7294756126,-73.9884191458
PARKING LOTS AND GARAGES,40.7734253212,-73.9896209497
PARKING LOTS AND GARAGES,40.8598771819,-73.8975764796
PARKING LOTS AND GARAGES,40.7346433839,-73.9892135121
PARKING LOTS AND GARAGES,40.7450279399,-74.002852064
PARKING LOTS AND GARAGES,40.6659358086,-73.8094784385
PARKING LOTS AND GARAGES,40.75811367,-73.9987398287
PARKING LOTS AND GARAGES,40.7579898773,-73.8259024657
PARKING LOTS AND GARAGES,40.7579719784,-73.9748873751
PARKING LOTS AND GARAGES,40.8404827016,-73.9392452712
PARKING LOTS AND GARAGES,40.6925450628,-73.9702297114
PARKING LOTS AND GARAGES,40.7601712173,-73.8330226364
PARKING LOTS AND GARAGES,40.7053894748,-74.0103722418
PARKING LOTS AND GARAGES,40.7666150473,-73.9577882112
PARKING LOTS AND GARAGES,40.8459723727,-73.899491877
PARKING LOTS AND GARAGES,40.7390028339,-73.9940735671
PARKING LOTS AND GARAGES,40.7462796687,-73.8851158479
PARKING LOTS AND GARAGES,40.7752417317,-73.9540956492
PARKING LOTS AND GARAGES,40.76038289,-73.9606104966
PARKING LOTS AND GARAGES,40.761301,-73.925465
PARKING LOTS AND GARAGES,40.8538063595,-73.8380450575
PARKING LOTS AND GARAGES,40.7357867585,-73.9859085873
PARKING LOTS AND GARAGES,40.7000306771,-73.9791367141
PARKING LOTS AND GARAGES,40.6533458423,-74.0021590044
PARKING LOTS AND GARAGES,40.7466900752,-73.9757696087
PARKING LOTS AND GARAGES,40.7690317238,-73.9517807295
PARKING LOTS AND GARAGES,40.7080502679,-73.7783853787
PARKING LOTS AND GARAGES,40.7522267384,-73.9396974024
PARKING LOTS AND GARAGES,40.736141566,-73.980161055
PARKING LOTS AND GARAGES,40.758114346,-73.7935907686
PARKING LOTS AND GARAGES,40.7257795681,-73.7907158279
PARKING LOTS AND GARAGES,40.8316097688,-73.8819142853
PARKING LOTS AND GARAGES,40.7567282933,-73.9352813377
PARKING LOTS AND GARAGES,40.7736267639,-73.9132975191
PARKING LOTS AND GARAGES,40.7152621603,-73.9863692504
PARKING LOTS AND GARAGES,40.7558758594,-73.9621581445
PARKING LOTS AND GARAGES,40.7072797485,-74.017653212
PARKING LOTS AND GARAGES,40.8063357122,-73.9377883532
PARKING LOTS AND GARAGES,40.76767523,-73.958741937
PARKING LOTS AND GARAGES,40.721825,-73.987193
PARKING LOTS AND GARAGES,40.76945962,-73.9686999585
PARKING LOTS AND GARAGES,40.8649792029,-73.8232707043
PARKING LOTS AND GARAGES,40.6709007226,-73.963487655
PARKING LOTS AND GARAGES,40.7487022262,-73.9916597645
PARKING LOTS AND GARAGES,40.6797895472,-73.7572376611
PARKING LOTS AND GARAGES,40.534589328,-74.235823003
PARKING LOTS AND GARAGES,40.5925249533,-73.9925769237
PARKING LOTS AND GARAGES,40.730553514,-73.9895595747
PARKING LOTS AND GARAGES,40.6703694921,-73.8681498501
PARKING LOTS AND GARAGES,40.7135458183,-73.9526215951
PARKING LOTS AND GARAGES,40.7420764325,-73.9989843334
PARKING LOTS AND GARAGES,40.5802864826,-73.9817597525
PARKING LOTS AND GARAGES,40.7059448519,-73.816018396
PARKING LOTS AND GARAGES,40.6527115936,-73.9543193019
PARKING LOTS AND GARAGES,40.7590236946,-73.9906046575
PARKING LOTS AND GARAGES,40.6804212528,-73.8405003181
PARKING LOTS AND GARAGES,40.7319955135,-73.9970342581
PARKING LOTS AND GARAGES,40.5807129012,-73.9829232283
PARKING LOTS AND GARAGES,40.7396341168,-73.7966647288
PARKING LOTS AND GARAGES,40.7707153714,-73.9831469907
PARKING LOTS AND GARAGES,40.646177,-73.902733
PARKING LOTS AND GARAGES,40.715479342,-73.9805546473
PARKING LOTS AND GARAGES,40.7663687166,-73.9580808581
PARKING LOTS AND GARAGES,40.8101365031,-73.915787854
PARKING LOTS AND GARAGES,40.8736338695,-73.8888840282
PARKING LOTS AND GARAGES,40.6774983271,-73.9904314798
PARKING LOTS AND GARAGES,40.5364339806,-74.2387049292
PARKING LOTS AND GARAGES,40.6647796237,-73.9819230527
PARKING LOTS AND GARAGES,40.5247070943,-74.2370553715
PARKING LOTS AND GARAGES,40.7395181941,-73.9737784651
PARKING LOTS AND GARAGES,40.658852135,-74.0029446539
PARKING LOTS AND GARAGES,40.6228860312,-73.9928004188
PARKING LOTS AND GARAGES,40.7550695569,-73.8328974544
PARKING LOTS AND GARAGES,40.7722811561,-73.9533224837
PARKING LOTS AND GARAGES,40.7366545967,-73.857315874
PARKING LOTS AND GARAGES,40.7424977191,-73.9789460085
PARKING LOTS AND GARAGES,40.8467508785,-73.8992918033
PARKING LOTS AND GARAGES,40.6932272928,-73.9804476556
PARKING LOTS AND GARAGES,40.8220063016,-73.8963059627
PARKING LOTS AND GARAGES,40.7575941915,-73.9685251554
PARKING LOTS AND GARAGES,40.7642748461,-73.9581175982
PARKING LOTS AND GARAGES,40.8145475765,-73.8851716537
PARKING LOTS AND GARAGES,40.7640362766,-73.7475445299
PARKING LOTS AND GARAGES,40.7368025071,-73.8939133125
PARKING LOTS AND GARAGES,0.0,0.0
PARKING LOTS AND GARAGES,40.8494250385,-73.9115367035
PARKING LOTS AND GARAGES,40.6497100442,-74.0153930152
PARKING LOTS AND GARAGES,40.7632740086,-73.9584276985
PARKING LOTS AND GARAGES,40.7863099029,-73.9771848248
PARKING LOTS AND GARAGES,40.7192736395,-73.9073840477
PARKING LOTS AND GARAGES,40.6256542106,-73.9975048178
PARKING LOTS AND GARAGES,40.7731671566,-73.9660075114
PARKING LOTS AND GARAGES,40.8568945221,-73.8824475196
PARKING LOTS AND GARAGES,40.7597342738,-73.9594099345
PARKING LOTS AND GARAGES,40.719355,-73.988286
PARKING LOTS AND GARAGES,40.540471,-74.179547
PARKING LOTS AND GARAGES,40.702955635,-73.992071116
PARKING LOTS AND GARAGES,40.7824858446,-73.9572718547
PARKING LOTS AND GARAGES,40.7020057028,-73.9417180983
PARKING LOTS AND GARAGES,40.7707399643,-73.9816805356
PARKING LOTS AND GARAGES,40.8552690254,-73.8941294801
PARKING LOTS AND GARAGES,40.702217749,-73.9452687472
PARKING LOTS AND GARAGES,40.7353863587,-74.0076815573
PARKING LOTS AND GARAGES,40.7169177943,-74.0047012049
PARKING LOTS AND GARAGES,40.6368254632,-73.9350052839
PARKING LOTS AND GARAGES,40.6324010535,-74.0102808135
PARKING LOTS AND GARAGES,40.8568945221,-73.8824475196
PARKING LOTS AND GARAGES,40.6740009646,-74.0129631749
PARKING LOTS AND GARAGES,40.7831204696,-73.9471627888
PARKING LOTS AND GARAGES,40.7492658823,-73.9736419648
PARKING LOTS AND GARAGES,40.7665886046,-73.9878702716
PARKING LOTS AND GARAGES,40.6794576636,-73.7568034447
PARKING LOTS AND GARAGES,40.747682645,-73.9392403854
PARKING LOTS AND GARAGES,40.7816210107,-73.9599260474
PARKING LOTS AND GARAGES,40.7732417523,-73.9497360654
PARKING LOTS AND GARAGES,40.680264052,-73.8482418497
PARKING LOTS AND GARAGES,40.8149642889,-73.8969492916
PARKING LOTS AND GARAGES,40.7445720733,-73.9784463272
PARKING LOTS AND GARAGES,40.8383572711,-73.9208613786
PARKING LOTS AND GARAGES,40.8548155269,-73.8891208353
PARKING LOTS AND GARAGES,40.7526818376,-73.9404002198
PARKING LOTS AND GARAGES,40.7532661619,-73.9652360786
PARKING LOTS AND GARAGES,40.7891108286,-73.9753310056
PARKING LOTS AND GARAGES,40.7616941843,-73.9817828051
PARKING LOTS AND GARAGES,40.7198198337,-74.0093163109
PARKING LOTS AND GARAGES,40.6816253986,-73.9722057431
PARKING LOTS AND GARAGES,40.7408294059,-73.863877992
PARKING LOTS AND GARAGES,40.7178363456,-74.0076125142
PARKING LOTS AND GARAGES,40.6945703184,-73.8991878157
PARKING LOTS AND GARAGES,40.7541098951,-73.9225812416
PARKING LOTS AND GARAGES,40.6451420104,-74.018975171
PARKING LOTS AND GARAGES,40.7597074219,-73.9627768196
PARKING LOTS AND GARAGES,40.6969830007,-73.8049177761
PARKING LOTS AND GARAGES,40.7148856344,-73.9431175434
PARKING LOTS AND GARAGES,40.8177713258,-73.9562659989
PARKING LOTS AND GARAGES,40.7032210557,-74.0090630061
PARKING LOTS AND GARAGES,40.7137940142,-74.0095153484
PARKING LOTS AND GARAGES,40.8167304404,-73.9420820831
PARKING LOTS AND GARAGES,40.6701669918,-73.9110329302
PARKING LOTS AND GARAGES,40.7488947754,-73.9951100257
PARKING LOTS AND GARAGES,40.730930882,-74.0038110373
PARKING LOTS AND GARAGES,40.7481635777,-73.9748369056
PARKING LOTS AND GARAGES,40.7296011604,-73.9513770809
PARKING LOTS AND GARAGES,40.5793119797,-73.9733758306
PARKING LOTS AND GARAGES,40.9009933299,-73.8565052363
PARKING LOTS AND GARAGES,40.8831175908,-73.8300337975
PARKING LOTS AND GARAGES,40.7041011534,-73.9870675163
PARKING LOTS AND GARAGES,40.803375256,-73.9122908132
PARKING LOTS AND GARAGES,40.6826352858,-73.9579748988
PARKING LOTS AND GARAGES,40.6699355598,-73.9313994694
PARKING LOTS AND GARAGES,40.7018614612,-73.8040564493
PARKING LOTS AND GARAGES,40.7453649748,-73.9820333313
PARKING LOTS AND GARAGES,40.7056974969,-73.797965787
PARKING LOTS AND GARAGES,40.775355644,-73.9509024306
PARKING LOTS AND GARAGES,40.8658694446,-73.8856139863
PARKING LOTS AND GARAGES,40.8298386735,-73.9086979322
PARKING LOTS AND GARAGES,40.7631557306,-73.9670826976
PARKING LOTS AND GARAGES,40.6889349709,-73.98497484
PARKING LOTS AND GARAGES,40.743855,-73.990328
PARKING LOTS AND GARAGES,40.7897442531,-73.9744483878
PARKING LOTS AND GARAGES,40.6995762326,-73.9423880587
PARKING LOTS AND GARAGES,40.8171140943,-73.9197922555
PARKING LOTS AND GARAGES,40.7651356708,-73.9644025097
PARKING LOTS AND GARAGES,40.736006915,-73.9983687811
PARKING LOTS AND GARAGES,40.7577354388,-73.9681888602
PARKING LOTS AND GARAGES,40.7530832979,-73.9944715422
PARKING LOTS AND GARAGES,40.7193475775,-74.0054539705
PARKING LOTS AND GARAGES,40.7948813058,-73.9758838681
PARKING LOTS AND GARAGES,40.7770525848,-73.9631132145
PARKING LOTS AND GARAGES,40.7323424349,-73.9956390343
PARKING LOTS AND GARAGES,40.7672769338,-73.9582912888
PARKING LOTS AND GARAGES,40.7281437686,-73.980468065
PARKING LOTS AND GARAGES,40.7678803307,-73.9667357292
PARKING LOTS AND GARAGES,40.761634209,-73.9653710933
PARKING LOTS AND GARAGES,40.7558245993,-73.9776588185
PARKING LOTS AND GARAGES,40.7088382651,-73.9694335867
PARKING LOTS AND GARAGES,40.7774844457,-73.9582626845
PARKING LOTS AND GARAGES,40.587764,-73.952698
PARKING LOTS AND GARAGES,40.7634015172,-73.9637671425
PARKING LOTS AND GARAGES,40.7352845962,-73.9738735741
PARKING LOTS AND GARAGES,40.6216844697,-74.0256596532
PARKING LOTS AND GARAGES,40.7148983895,-74.0100080586
PARKING LOTS AND GARAGES,40.7501981865,-73.9796102102
PARKING LOTS AND GARAGES,40.7804074765,-73.9523703659
PARKING LOTS AND GARAGES,40.7397435817,-73.9838366537
PARKING LOTS AND GARAGES,40.7576780582,-73.96606848
PARKING LOTS AND GARAGES,40.8085587048,-73.9462724359
PARKING LOTS AND GARAGES,40.7694227471,-73.9571005932
PARKING LOTS AND GARAGES,40.8683465056,-73.7981412365
PARKING LOTS AND GARAGES,40.7614918177,-73.8270733024
PARKING LOTS AND GARAGES,40.6725712616,-73.75593495
PARKING LOTS AND GARAGES,40.7297499494,-73.9187631546
PARKING LOTS AND GARAGES,40.7738348526,-73.9635246111
PARKING LOTS AND GARAGES,40.7626728079,-73.9682796323
PARKING LOTS AND GARAGES,40.7393167616,-73.9793488181
PARKING LOTS AND GARAGES,40.718740442,-73.9645711087
PARKING LOTS AND GARAGES,40.7160557506,-74.0096003787
PARKING LOTS AND GARAGES,40.6721410842,-73.9930084089
PARKING LOTS AND GARAGES,40.6891935036,-73.9856283597
PARKING LOTS AND GARAGES,40.7362725063,-73.995324712
PARKING LOTS AND GARAGES,40.755690303,-73.9374157872
PARKING LOTS AND GARAGES,40.8748623095,-73.86669708
PARKING LOTS AND GARAGES,40.7069504422,-73.78823215
PARKING LOTS AND GARAGES,40.6769625927,-73.8650322242
PARKING LOTS AND GARAGES,40.785317583,-73.9799914046
PARKING LOTS AND GARAGES,40.7698110699,-73.9553411347
PARKING LOTS AND GARAGES,40.7301716827,-73.9749905806
PARKING LOTS AND GARAGES,40.7455638987,-73.9761829662
PARKING LOTS AND GARAGES,40.7663128235,-73.9667884498
PARKING LOTS AND GARAGES,40.7038069861,-73.9198966876
PARKING LOTS AND GARAGES,40.8227044374,-73.9427323932
PARKING LOTS AND GARAGES,40.7355629956,-73.864001671
PARKING LOTS AND GARAGES,40.7297499494,-73.9187631546
PARKING LOTS AND GARAGES,40.7655465468,-73.9553135858
PARKING LOTS AND GARAGES,40.6801666683,-73.9364442205
PARKING LOTS AND GARAGES,40.7471901152,-73.8944281983
PARKING LOTS AND GARAGES,40.6658553288,-73.8096586258
PARKING LOTS AND GARAGES,40.7816754198,-73.9799582311
PARKING LOTS AND GARAGES,40.5941672507,-73.7896259586
PARKING LOTS AND GARAGES,40.6738572791,-74.0005725454
PARKING LOTS AND GARAGES,40.770000556,-73.9537484676
PARKING LOTS AND GARAGES,40.7470705465,-73.9724717245
PARKING LOTS AND GARAGES,40.7139927541,-74.0158439225
PARKING LOTS AND GARAGES,40.8761866668,-73.8877375475
PARKING LOTS AND GARAGES,40.7119892278,-73.8265205167
PARKING LOTS AND GARAGES,40.7647692525,-73.9635932373
PARKING LOTS AND GARAGES,40.732858555,-74.0026200607
PARKING LOTS AND GARAGES,40.7621698816,-73.9848540106
PARKING LOTS AND GARAGES,40.7609555795,-73.9662564615
PARKING LOTS AND GARAGES,40.7932256945,-73.9448932445
PARKING LOTS AND GARAGES,40.7562275178,-73.9609450234
PARKING LOTS AND GARAGES,40.7891108286,-73.9753310056
PARKING LOTS AND GARAGES,40.8397618826,-73.9393713778
PARKING LOTS AND GARAGES,40.7185482185,-74.0086491
PARKING LOTS AND GARAGES,40.7203766623,-73.9093054154
PARKING LOTS AND GARAGES,40.8786327938,-73.9147761869
PARKING LOTS AND GARAGES,40.7751116317,-73.9900227995
