factype,latitude,longitude
HOSPITALS AND CLINICS,40.8076678373,-73.9468022586
HOSPITALS AND CLINICS,40.7597400009,-73.9736952019
HOSPITALS AND CLINICS,40.8018547115,-73.9438097301
HOSPITALS AND CLINICS,40.7073242627,-74.0126547432
HOSPITALS AND CLINICS,40.8472755245,-73.9319157149
HOSPITALS AND CLINICS,40.852742,-73.846402
HOSPITALS AND CLINICS,40.7081189243,-73.9603657363
HOSPITALS AND CLINICS,40.6795398964,-73.9528377742
HOSPITALS AND CLINICS,40.7810341392,-73.959960923
HOSPITALS AND CLINICS,40.7516435509,-73.8222218485
HOSPITALS AND CLINICS,40.7850782607,-73.9450254421
HOSPITALS AND CLINICS,40.6969311178,-73.8058872609
HOSPITALS AND CLINICS,40.8465265001,-73.8850102367
HOSPITALS AND CLINICS,40.6233484959,-73.9929952716
HOSPITALS AND CLINICS,40.6402180726,-73.9576001831
HOSPITALS AND CLINICS,40.6995762326,-73.9423880587
HOSPITALS AND CLINICS,40.8097765795,-73.9467894473
HOSPITALS AND CLINICS,40.7457482807,-73.9922994817
HOSPITALS AND CLINICS,40.8538440803,-73.8918144324
HOSPITALS AND CLINICS,40.7354426512,-73.9068396068
HOSPITALS AND CLINICS,40.9003108992,-73.8577551027
HOSPITALS AND CLINICS,40.708860927,-73.8695420372
HOSPITALS AND CLINICS,40.7467697772,-73.9719379809
HOSPITALS AND CLINICS,40.8563378641,-73.9037372627
HOSPITALS AND CLINICS,40.7379593724,-73.9783971615
HOSPITALS AND CLINICS,40.6437614475,-74.0087150488
HOSPITALS AND CLINICS,40.6289370643,-73.9994304006
HOSPITALS AND CLINICS,40.8217139192,-73.9028199396
HOSPITALS AND CLINICS,40.6151527169,-74.0229731465
HOSPITALS AND CLINICS,40.7923022983,-73.951424094
HOSPITALS AND CLINICS,40.7613468857,-73.8939999928
HOSPITALS AND CLINICS,40.6988905401,-73.9194119066
HOSPITALS AND CLINICS,40.8363821079,-73.9284472549
HOSPITALS AND CLINICS,40.8410030086,-73.9416020793
HOSPITALS AND CLINICS,40.7439708535,-73.9754708142
HOSPITALS AND CLINICS,40.844018578,-73.9167494148
HOSPITALS AND CLINICS,40.8432991657,-73.9097801211
HOSPITALS AND CLINICS,40.8145622311,-73.9583256296
HOSPITALS AND CLINICS,40.7224470428,-73.9968631627
HOSPITALS AND CLINICS,40.7192114026,-73.8379113572
HOSPITALS AND CLINICS,40.7173407363,-73.9893234604
HOSPITALS AND CLINICS,40.6716721767,-73.8952018393
HOSPITALS AND CLINICS,40.6344779712,-74.1093242755
HOSPITALS AND CLINICS,40.7391081148,-73.9803445851
HOSPITALS AND CLINICS,40.883103363,-73.8915581013
HOSPITALS AND CLINICS,40.7402363776,-73.8980876857
HOSPITALS AND CLINICS,40.8150865614,-73.9199677619
HOSPITALS AND CLINICS,40.7620380593,-73.8320242984
HOSPITALS AND CLINICS,40.7636647381,-73.9710011995
HOSPITALS AND CLINICS,40.5863018509,-74.086107575
HOSPITALS AND CLINICS,40.6753701501,-73.9590049258
HOSPITALS AND CLINICS,40.6052331563,-73.7523101234
HOSPITALS AND CLINICS,40.8138703874,-73.9371459984
HOSPITALS AND CLINICS,40.7641713787,-73.9621448228
HOSPITALS AND CLINICS,40.8004370782,-73.9366252281
HOSPITALS AND CLINICS,40.8223200923,-73.8889909931
HOSPITALS AND CLINICS,40.685519308,-73.9411420519
HOSPITALS AND CLINICS,40.6384140473,-73.9725198734
HOSPITALS AND CLINICS,40.86064,-73.890228
HOSPITALS AND CLINICS,40.6995762326,-73.9423880587
HOSPITALS AND CLINICS,40.8022944568,-73.9468734078
HOSPITALS AND CLINICS,40.8407066557,-73.8853787068
HOSPITALS AND CLINICS,40.8812800569,-73.8874833575
HOSPITALS AND CLINICS,40.8483384239,-73.9115281835
HOSPITALS AND CLINICS,40.8225701098,-73.9215154097
HOSPITALS AND CLINICS,40.8410501309,-73.9402517807
HOSPITALS AND CLINICS,40.8393394928,-73.9446681851
HOSPITALS AND CLINICS,40.8544337545,-73.8972292786
HOSPITALS AND CLINICS,40.8081120957,-73.9474062802
HOSPITALS AND CLINICS,40.77486,-73.932487
HOSPITALS AND CLINICS,40.7296160254,-73.9543137864
HOSPITALS AND CLINICS,40.839358027,-73.9357073737
HOSPITALS AND CLINICS,40.6566377635,-73.9449333283
HOSPITALS AND CLINICS,40.7131735919,-73.98786628
HOSPITALS AND CLINICS,40.8483186498,-73.9036731325
HOSPITALS AND CLINICS,40.6786728176,-73.9596296122
HOSPITALS AND CLINICS,40.6407521534,-74.0020615776
HOSPITALS AND CLINICS,40.8324631127,-73.9090006397
HOSPITALS AND CLINICS,40.7272934872,-73.9877438408
HOSPITALS AND CLINICS,40.7129831344,-73.9916747426
HOSPITALS AND CLINICS,40.838833,-73.882599
HOSPITALS AND CLINICS,40.8119990929,-73.950192399
HOSPITALS AND CLINICS,40.6074122616,-73.9635118715
HOSPITALS AND CLINICS,40.8125618112,-73.9481688115
HOSPITALS AND CLINICS,40.7030471118,-73.9053762545
HOSPITALS AND CLINICS,40.8804277544,-73.8798946077
HOSPITALS AND CLINICS,40.8527921642,-73.8662803084
HOSPITALS AND CLINICS,40.6419554211,-74.0193747284
HOSPITALS AND CLINICS,40.7739571187,-73.9611088021
HOSPITALS AND CLINICS,40.7292634496,-74.0047709507
HOSPITALS AND CLINICS,40.7002527975,-73.8319922886
HOSPITALS AND CLINICS,40.6638821864,-73.8932765989
HOSPITALS AND CLINICS,40.8315325295,-73.911538719
HOSPITALS AND CLINICS,40.8467882909,-73.9192986262
HOSPITALS AND CLINICS,40.8281621565,-73.9052631228
HOSPITALS AND CLINICS,40.807617714,-73.9559405473
HOSPITALS AND CLINICS,40.6357074761,-74.1059022372
HOSPITALS AND CLINICS,40.6454994661,-74.023898248
HOSPITALS AND CLINICS,40.8469042426,-73.8963346849
HOSPITALS AND CLINICS,40.75328924,-73.9934484522
HOSPITALS AND CLINICS,40.8294803439,-73.8849679651
HOSPITALS AND CLINICS,40.7293011933,-73.9799166282
HOSPITALS AND CLINICS,40.7753555632,-73.9844689796
HOSPITALS AND CLINICS,40.7306260634,-73.7424729301
HOSPITALS AND CLINICS,40.8034029515,-73.9105045179
HOSPITALS AND CLINICS,40.759398419,-73.8296770894
HOSPITALS AND CLINICS,40.6428154694,-73.8991360079
HOSPITALS AND CLINICS,40.7292799322,-73.810348304
HOSPITALS AND CLINICS,40.8804599371,-73.881092752
HOSPITALS AND CLINICS,40.8038441685,-73.9388513765
HOSPITALS AND CLINICS,40.8281170683,-73.9176213095
HOSPITALS AND CLINICS,40.754983557,-73.8931006752
HOSPITALS AND CLINICS,40.8595140388,-73.8885992575
HOSPITALS AND CLINICS,40.6706621855,-73.9554060111
HOSPITALS AND CLINICS,40.713146,-74.011078
HOSPITALS AND CLINICS,40.6017556179,-73.7635849943
HOSPITALS AND CLINICS,40.7416940476,-73.9029909897
HOSPITALS AND CLINICS,40.7447320405,-73.9274226371
HOSPITALS AND CLINICS,40.836998774,-73.9372529293
HOSPITALS AND CLINICS,40.6565857089,-73.9145804803
HOSPITALS AND CLINICS,40.6394679578,-73.9878577386
HOSPITALS AND CLINICS,40.5403343845,-74.1761473215
HOSPITALS AND CLINICS,40.7542208066,-73.8719663726
HOSPITALS AND CLINICS,40.6424295496,-74.0063504361
HOSPITALS AND CLINICS,40.8145622311,-73.9583256296
HOSPITALS AND CLINICS,40.6345738004,-74.0134377671
HOSPITALS AND CLINICS,40.8463944738,-73.8458725467
HOSPITALS AND CLINICS,40.8194953919,-73.9009221497
HOSPITALS AND CLINICS,40.642967,-73.998276
HOSPITALS AND CLINICS,40.5863018509,-74.086107575
HOSPITALS AND CLINICS,40.6264943845,-74.1570699349
HOSPITALS AND CLINICS,40.7320623065,-73.9542778821
HOSPITALS AND CLINICS,40.814073,-73.9549422204
HOSPITALS AND CLINICS,40.7146588903,-73.9955977983
HOSPITALS AND CLINICS,40.6951563438,-73.9914659222
HOSPITALS AND CLINICS,40.6989152364,-73.9598627935
HOSPITALS AND CLINICS,40.7464702154,-73.9809935726
HOSPITALS AND CLINICS,40.7960825496,-73.9685138116
HOSPITALS AND CLINICS,40.6971194933,-73.9559544199
HOSPITALS AND CLINICS,40.8497883036,-73.8458689604
HOSPITALS AND CLINICS,40.8024182167,-73.9363384512
HOSPITALS AND CLINICS,40.7450800085,-73.8856682617
HOSPITALS AND CLINICS,40.6620680137,-73.9207138052
HOSPITALS AND CLINICS,40.6283096723,-74.0212091305
HOSPITALS AND CLINICS,40.7688042273,-73.7913729402
HOSPITALS AND CLINICS,40.8403597607,-73.8795760753
HOSPITALS AND CLINICS,40.7611764736,-73.9726834994
HOSPITALS AND CLINICS,40.8413402091,-73.8835327216
HOSPITALS AND CLINICS,40.5842450213,-74.0882105704
HOSPITALS AND CLINICS,40.6339007323,-74.011831068
HOSPITALS AND CLINICS,40.8056262855,-73.9133963147
HOSPITALS AND CLINICS,40.7850782607,-73.9450254421
HOSPITALS AND CLINICS,40.6099087277,-73.960576806
HOSPITALS AND CLINICS,40.8486710856,-73.8999261372
HOSPITALS AND CLINICS,40.6377414629,-74.0255334357
HOSPITALS AND CLINICS,40.6905164113,-73.9498303979
HOSPITALS AND CLINICS,40.6632476598,-73.9329402233
HOSPITALS AND CLINICS,40.8454485696,-73.8930276454
HOSPITALS AND CLINICS,40.8931709634,-73.8556610245
HOSPITALS AND CLINICS,40.7066354417,-73.9533909092
HOSPITALS AND CLINICS,40.6716721767,-73.8952018393
HOSPITALS AND CLINICS,40.8519784435,-73.8917713562
HOSPITALS AND CLINICS,40.609944542,-73.9602113896
HOSPITALS AND CLINICS,40.7186649732,-74.0013753848
HOSPITALS AND CLINICS,40.8733375926,-73.9130238209
HOSPITALS AND CLINICS,40.7050699018,-73.7983915605
HOSPITALS AND CLINICS,40.8172745501,-73.9472405436
HOSPITALS AND CLINICS,40.7002048964,-73.9594856227
HOSPITALS AND CLINICS,40.6304987284,-73.996411487
HOSPITALS AND CLINICS,40.819843,-73.954613
HOSPITALS AND CLINICS,40.7116538264,-73.9973199934
HOSPITALS AND CLINICS,40.8102075917,-73.9184495367
HOSPITALS AND CLINICS,40.8314063787,-73.9032190446
HOSPITALS AND CLINICS,40.683594,-73.782532
HOSPITALS AND CLINICS,40.7269042042,-73.9950800281
HOSPITALS AND CLINICS,40.8079654443,-73.9227389132
HOSPITALS AND CLINICS,40.8042989539,-73.934230952
HOSPITALS AND CLINICS,40.7055497,-73.9443593979
HOSPITALS AND CLINICS,40.7157906071,-73.9018656852
HOSPITALS AND CLINICS,40.754211,-73.871968
HOSPITALS AND CLINICS,40.6634913414,-73.8413519772
HOSPITALS AND CLINICS,40.8464994015,-73.9103768689
HOSPITALS AND CLINICS,40.6341606038,-74.0127392377
HOSPITALS AND CLINICS,40.877239372,-73.9131204353
HOSPITALS AND CLINICS,40.6969311178,-73.8058872609
HOSPITALS AND CLINICS,40.6910579937,-73.9829326043
HOSPITALS AND CLINICS,40.839106395,-73.910270514
HOSPITALS AND CLINICS,40.8723562084,-73.8833575731
HOSPITALS AND CLINICS,40.854837544,-73.9101543472
HOSPITALS AND CLINICS,40.7077774129,-73.94395898
HOSPITALS AND CLINICS,40.6899849572,-73.9598183571
HOSPITALS AND CLINICS,40.61901093,-73.9701151702
HOSPITALS AND CLINICS,40.5742560135,-73.992440435
HOSPITALS AND CLINICS,40.7929375652,-73.9471683971
HOSPITALS AND CLINICS,40.8133403286,-73.9293759468
HOSPITALS AND CLINICS,40.8254449676,-73.9169840812
HOSPITALS AND CLINICS,40.6748289477,-73.9991989317
HOSPITALS AND CLINICS,40.6935993726,-73.9762239508
HOSPITALS AND CLINICS,40.6792118354,-73.7555740279
HOSPITALS AND CLINICS,40.8651227235,-73.8686972196
HOSPITALS AND CLINICS,40.7548391725,-73.9794085305
HOSPITALS AND CLINICS,40.8325773197,-73.9265052339
HOSPITALS AND CLINICS,40.880664789,-73.8601142369
HOSPITALS AND CLINICS,40.6981882427,-73.9405472157
HOSPITALS AND CLINICS,40.630625895,-73.9732307327
HOSPITALS AND CLINICS,40.7137769555,-73.995862649
HOSPITALS AND CLINICS,40.8507549274,-73.9368289895
HOSPITALS AND CLINICS,40.6267711202,-74.0773518347
HOSPITALS AND CLINICS,40.6407123253,-73.9853719394
HOSPITALS AND CLINICS,40.8147358767,-73.9120501931
HOSPITALS AND CLINICS,40.7039791268,-73.8002078336
HOSPITALS AND CLINICS,40.8459085674,-73.8407624202
HOSPITALS AND CLINICS,40.8199735936,-73.9221942866
HOSPITALS AND CLINICS,40.7347479464,-73.9836593575
HOSPITALS AND CLINICS,40.8232947754,-73.8952248711
HOSPITALS AND CLINICS,40.8396041761,-73.8411226334
HOSPITALS AND CLINICS,40.8222594485,-73.9153408865
HOSPITALS AND CLINICS,40.669104331,-73.9221848082
HOSPITALS AND CLINICS,40.7685647849,-73.9218559261
HOSPITALS AND CLINICS,40.8093386512,-73.9491974841
HOSPITALS AND CLINICS,40.6819425131,-73.7928606121
HOSPITALS AND CLINICS,40.8093386512,-73.9491974841
HOSPITALS AND CLINICS,40.8431637045,-73.9161783156
HOSPITALS AND CLINICS,40.6210343417,-74.0762652091
HOSPITALS AND CLINICS,40.821437596,-73.8558968346
HOSPITALS AND CLINICS,40.5722752454,-73.9899164184
HOSPITALS AND CLINICS,40.8534000643,-73.8920108427
HOSPITALS AND CLINICS,40.6795414795,-74.0019407425
HOSPITALS AND CLINICS,40.6465438491,-74.0210863375
HOSPITALS AND CLINICS,40.8564784615,-73.8475477395
HOSPITALS AND CLINICS,40.7379593724,-73.9783971615
HOSPITALS AND CLINICS,40.8534000643,-73.8920108427
HOSPITALS AND CLINICS,40.6988436479,-73.9196840732
HOSPITALS AND CLINICS,40.7116573433,-73.7868879252
HOSPITALS AND CLINICS,40.7457685383,-73.9797749748
HOSPITALS AND CLINICS,40.8336999102,-73.9039486866
HOSPITALS AND CLINICS,40.814111949,-73.9397444556
HOSPITALS AND CLINICS,40.819737463,-73.9391085672
HOSPITALS AND CLINICS,40.62661034,-74.1586134508
HOSPITALS AND CLINICS,40.69302027,-73.8690781724
HOSPITALS AND CLINICS,40.7288021112,-73.9792838891
HOSPITALS AND CLINICS,40.5771497546,-73.9830714963
HOSPITALS AND CLINICS,40.7667742155,-73.9526368615
HOSPITALS AND CLINICS,40.8005809751,-73.9355181502
HOSPITALS AND CLINICS,40.8410501309,-73.9402517807
HOSPITALS AND CLINICS,40.5788185884,-73.9897977971
HOSPITALS AND CLINICS,40.6716721767,-73.8952018393
HOSPITALS AND CLINICS,40.6358206473,-73.9801455524
HOSPITALS AND CLINICS,40.7548769261,-73.7821406003
HOSPITALS AND CLINICS,40.8205984169,-73.9009328446
HOSPITALS AND CLINICS,40.8389832759,-73.8366102555
HOSPITALS AND CLINICS,40.8559962374,-73.8553204215
HOSPITALS AND CLINICS,40.7650218506,-73.9402701465
HOSPITALS AND CLINICS,40.7097572366,-73.9444950927
HOSPITALS AND CLINICS,40.6747455353,-73.7832421878
HOSPITALS AND CLINICS,40.6733131538,-73.9358384104
HOSPITALS AND CLINICS,40.8222053896,-73.8944320948
HOSPITALS AND CLINICS,40.693066,-73.953125
HOSPITALS AND CLINICS,40.8210207899,-73.9180008801
HOSPITALS AND CLINICS,40.577971739,-73.9820695765
HOSPITALS AND CLINICS,40.7551325972,-73.9939485747
HOSPITALS AND CLINICS,40.6362344601,-73.9840804431
HOSPITALS AND CLINICS,40.6039423999,-73.7498001385
HOSPITALS AND CLINICS,40.7602509115,-73.9590085267
HOSPITALS AND CLINICS,40.8527861957,-73.8369933374
HOSPITALS AND CLINICS,40.840600231,-73.9041799051
HOSPITALS AND CLINICS,40.688355,-73.785929
HOSPITALS AND CLINICS,40.6535127384,-73.8876622579
HOSPITALS AND CLINICS,40.8077571894,-73.9469387591
HOSPITALS AND CLINICS,40.7495781699,-73.9998353755
HOSPITALS AND CLINICS,40.792542685,-73.9720454723
HOSPITALS AND CLINICS,40.6566377635,-73.9449333283
HOSPITALS AND CLINICS,40.8162610459,-73.9226471442
HOSPITALS AND CLINICS,40.8250396541,-73.8922930885
HOSPITALS AND CLINICS,40.6729339115,-73.9861624628
HOSPITALS AND CLINICS,40.8545339717,-73.8909156515
HOSPITALS AND CLINICS,40.8239286842,-73.9356720113
HOSPITALS AND CLINICS,40.6395202926,-73.9817508357
HOSPITALS AND CLINICS,40.7660482152,-73.9313532154
HOSPITALS AND CLINICS,40.6786827979,-73.836918228
HOSPITALS AND CLINICS,40.8316155632,-73.9421521991
HOSPITALS AND CLINICS,40.6341738432,-74.0141012535
HOSPITALS AND CLINICS,40.668816,-73.981712
HOSPITALS AND CLINICS,40.7691265396,-73.9936664964
HOSPITALS AND CLINICS,40.7390474048,-73.7951481882
HOSPITALS AND CLINICS,40.7039791268,-73.8002078336
HOSPITALS AND CLINICS,40.6016459257,-73.994573099
HOSPITALS AND CLINICS,40.7014083677,-73.9569647049
HOSPITALS AND CLINICS,40.7413581847,-74.0032093856
HOSPITALS AND CLINICS,40.8286171639,-73.900057232
HOSPITALS AND CLINICS,40.8170605744,-73.9245021238
HOSPITALS AND CLINICS,40.7391058076,-73.9751192557
HOSPITALS AND CLINICS,40.6315427824,-74.1571790538
HOSPITALS AND CLINICS,40.7049712794,-73.7948825191
HOSPITALS AND CLINICS,40.8170605744,-73.9245021238
HOSPITALS AND CLINICS,40.65601678,-73.949480794
HOSPITALS AND CLINICS,40.692762034,-73.991273691
HOSPITALS AND CLINICS,40.6301441149,-73.9665529882
HOSPITALS AND CLINICS,40.7098565591,-74.0055719761
HOSPITALS AND CLINICS,40.672665,-73.951744
HOSPITALS AND CLINICS,40.6511241544,-73.8980664502
HOSPITALS AND CLINICS,40.8389956513,-73.8996012152
HOSPITALS AND CLINICS,40.7393790187,-73.7961081391
HOSPITALS AND CLINICS,40.678361431,-73.8333787504
HOSPITALS AND CLINICS,40.635269,-74.01062
HOSPITALS AND CLINICS,40.7904037104,-73.9528576222
HOSPITALS AND CLINICS,40.857151,-73.843781
HOSPITALS AND CLINICS,40.6413571121,-73.972629715
HOSPITALS AND CLINICS,40.7386254561,-73.9815546045
HOSPITALS AND CLINICS,40.765672535,-73.9931672326
HOSPITALS AND CLINICS,40.7859650131,-73.9740502545
HOSPITALS AND CLINICS,40.661730087,-73.9403850427
HOSPITALS AND CLINICS,40.8077571894,-73.9469387591
HOSPITALS AND CLINICS,40.6203612913,-74.026860082
HOSPITALS AND CLINICS,40.8210207899,-73.9180008801
HOSPITALS AND CLINICS,40.8759994329,-73.8486242678
HOSPITALS AND CLINICS,40.8584096108,-73.8836891852
HOSPITALS AND CLINICS,40.6046026149,-73.9735398444
HOSPITALS AND CLINICS,40.6532842889,-73.9329682304
HOSPITALS AND CLINICS,40.7774919777,-73.95445497
HOSPITALS AND CLINICS,40.73867,-73.992249
HOSPITALS AND CLINICS,40.701412,-73.816299
HOSPITALS AND CLINICS,40.8435062377,-73.9206555771
HOSPITALS AND CLINICS,40.5700080238,-74.1070216272
HOSPITALS AND CLINICS,40.8799433699,-73.9077325884
HOSPITALS AND CLINICS,40.8434769659,-73.9110335668
HOSPITALS AND CLINICS,40.8346261958,-73.9450710981
HOSPITALS AND CLINICS,40.7117246477,-73.9392686165
HOSPITALS AND CLINICS,40.6951435847,-73.9762355722
HOSPITALS AND CLINICS,40.6597440834,-73.8856563591
HOSPITALS AND CLINICS,40.7312190276,-73.8635843115
HOSPITALS AND CLINICS,40.7937471697,-73.9509696102
HOSPITALS AND CLINICS,40.7455492803,-73.994150515
HOSPITALS AND CLINICS,40.739839604,-73.7963693566
HOSPITALS AND CLINICS,40.7932112028,-73.9420298534
HOSPITALS AND CLINICS,40.775749,-73.958801
HOSPITALS AND CLINICS,40.7648504317,-73.9558631415
HOSPITALS AND CLINICS,40.7148048955,-73.7740875056
HOSPITALS AND CLINICS,40.6721882634,-73.878116877
HOSPITALS AND CLINICS,40.7861979074,-73.9324338757
HOSPITALS AND CLINICS,40.6759287397,-73.8991445535
HOSPITALS AND CLINICS,40.7655838251,-73.9596148319
HOSPITALS AND CLINICS,40.7018013164,-73.80481679
HOSPITALS AND CLINICS,40.6851578345,-73.9936513261
HOSPITALS AND CLINICS,40.7428800356,-73.8258119401
HOSPITALS AND CLINICS,40.8156211954,-73.9255376861
HOSPITALS AND CLINICS,40.6344779712,-74.1093242755
HOSPITALS AND CLINICS,40.7126491327,-73.9856640549
HOSPITALS AND CLINICS,40.6297869246,-74.0251158035
HOSPITALS AND CLINICS,40.8008764672,-73.9365766895
HOSPITALS AND CLINICS,40.7120579084,-73.9443225017
HOSPITALS AND CLINICS,40.6501292991,-73.955363151
HOSPITALS AND CLINICS,40.7870476615,-73.9505436765
HOSPITALS AND CLINICS,40.8566140105,-73.8594853876
HOSPITALS AND CLINICS,40.8325846577,-73.9026652474
HOSPITALS AND CLINICS,40.8049731353,-73.9403350379
HOSPITALS AND CLINICS,40.8764801985,-73.8794241102
HOSPITALS AND CLINICS,40.6336191407,-73.9662981135
HOSPITALS AND CLINICS,40.694686063,-73.9187099185
HOSPITALS AND CLINICS,40.6646817934,-73.9111456937
HOSPITALS AND CLINICS,40.8740988716,-73.8323000578
HOSPITALS AND CLINICS,40.7182689654,-73.9760803204
HOSPITALS AND CLINICS,40.7025455478,-73.8195607157
HOSPITALS AND CLINICS,40.6936084826,-73.9352059641
HOSPITALS AND CLINICS,40.8210207899,-73.9180008801
HOSPITALS AND CLINICS,40.7427912558,-73.9914352895
HOSPITALS AND CLINICS,40.7398889402,-73.9494606276
HOSPITALS AND CLINICS,40.814111949,-73.9397444556
HOSPITALS AND CLINICS,40.8362153322,-73.9202904089
HOSPITALS AND CLINICS,40.8363038936,-73.8906460426
HOSPITALS AND CLINICS,40.7446322094,-73.9748311777
HOSPITALS AND CLINICS,40.7081189243,-73.9603657363
HOSPITALS AND CLINICS,40.8410030086,-73.9416020793
HOSPITALS AND CLINICS,40.7038418174,-73.9193443234
HOSPITALS AND CLINICS,40.8776392628,-73.9061192923
HOSPITALS AND CLINICS,40.7030471118,-73.9053762545
HOSPITALS AND CLINICS,40.835878398,-73.9049259024
HOSPITALS AND CLINICS,40.743043737,-74.0031158336
HOSPITALS AND CLINICS,40.7915844528,-73.9520593669
HOSPITALS AND CLINICS,40.6566377635,-73.9449333283
HOSPITALS AND CLINICS,40.826730862,-73.8608485021
HOSPITALS AND CLINICS,40.743043737,-74.0031158336
HOSPITALS AND CLINICS,40.8232026832,-73.9095198309
HOSPITALS AND CLINICS,40.5841915373,-73.9411809593
HOSPITALS AND CLINICS,40.7312190276,-73.8635843115
HOSPITALS AND CLINICS,40.686732573,-73.850638218
HOSPITALS AND CLINICS,40.6969311178,-73.8058872609
HOSPITALS AND CLINICS,40.8320592987,-73.9175614216
HOSPITALS AND CLINICS,40.5980096265,-73.9867151107
HOSPITALS AND CLINICS,40.7193679551,-73.9796194441
HOSPITALS AND CLINICS,40.8052914791,-73.9609303429
HOSPITALS AND CLINICS,40.6249221261,-74.1569455844
HOSPITALS AND CLINICS,40.7154828259,-73.9562502594
HOSPITALS AND CLINICS,40.6713716157,-73.8628010435
HOSPITALS AND CLINICS,40.7925629979,-73.9420205308
HOSPITALS AND CLINICS,40.7167861815,-73.9800035921
HOSPITALS AND CLINICS,40.721532111,-73.995872868
HOSPITALS AND CLINICS,40.846125658,-73.9043135475
HOSPITALS AND CLINICS,40.6951435847,-73.9762355722
HOSPITALS AND CLINICS,40.6143242677,-74.1090296113
HOSPITALS AND CLINICS,40.6953969563,-73.9599926091
HOSPITALS AND CLINICS,40.8564784615,-73.8475477395
HOSPITALS AND CLINICS,40.8526089537,-73.8463656349
HOSPITALS AND CLINICS,40.721532111,-73.995872868
HOSPITALS AND CLINICS,40.5934814451,-73.7917726458
HOSPITALS AND CLINICS,40.7002233168,-73.9253949691
HOSPITALS AND CLINICS,40.6309651854,-73.9978769347
HOSPITALS AND CLINICS,40.849604043,-73.909023025
HOSPITALS AND CLINICS,40.8493182296,-73.8424952682
HOSPITALS AND CLINICS,40.8368962144,-73.8598097012
HOSPITALS AND CLINICS,40.7138338748,-73.9951426434
HOSPITALS AND CLINICS,40.695269893,-73.8036734515
HOSPITALS AND CLINICS,40.7368375168,-73.9810458061
HOSPITALS AND CLINICS,40.8804277544,-73.8798946077
HOSPITALS AND CLINICS,40.7109950787,-73.7866887103
HOSPITALS AND CLINICS,40.8422995993,-73.8842563071
HOSPITALS AND CLINICS,40.8564784615,-73.8475477395
HOSPITALS AND CLINICS,40.6934796882,-73.9914138748
HOSPITALS AND CLINICS,40.8212619797,-73.94080492
HOSPITALS AND CLINICS,40.6064261033,-73.9878537925
HOSPITALS AND CLINICS,40.7509947027,-73.9396281172
HOSPITALS AND CLINICS,40.878334,-73.882523
HOSPITALS AND CLINICS,40.6678123649,-73.9791073619
HOSPITALS AND CLINICS,40.8272598048,-73.9038533741
HOSPITALS AND CLINICS,40.704091,-73.800269
HOSPITALS AND CLINICS,40.6125497509,-74.1766969163
HOSPITALS AND CLINICS,40.8112769954,-73.9496577552
HOSPITALS AND CLINICS,40.6165711172,-73.9790387438
HOSPITALS AND CLINICS,40.7571485331,-73.9257268864
HOSPITALS AND CLINICS,40.7133783323,-73.9862157996
HOSPITALS AND CLINICS,40.6084228911,-73.9527852117
HOSPITALS AND CLINICS,40.8511212764,-73.8435578462
HOSPITALS AND CLINICS,40.8498062065,-73.9145929878
HOSPITALS AND CLINICS,40.6797592165,-73.9839203268
HOSPITALS AND CLINICS,40.5996015798,-73.7544718361
HOSPITALS AND CLINICS,40.6906301598,-73.9778893108
HOSPITALS AND CLINICS,40.6151948612,-73.9540187031
HOSPITALS AND CLINICS,40.7823443329,-73.9471912014
HOSPITALS AND CLINICS,40.7379593724,-73.9783971615
HOSPITALS AND CLINICS,40.832279849,-73.9095346019
HOSPITALS AND CLINICS,40.7346433839,-73.9892135121
HOSPITALS AND CLINICS,40.862072,-73.928177
HOSPITALS AND CLINICS,40.7551716993,-73.9443040712
HOSPITALS AND CLINICS,40.6668615927,-73.8951266284
HOSPITALS AND CLINICS,40.6562449897,-73.953879369
HOSPITALS AND CLINICS,40.7082015639,-73.8625606398
HOSPITALS AND CLINICS,40.8800249423,-73.9032294436
HOSPITALS AND CLINICS,40.5860795918,-73.9655988228
HOSPITALS AND CLINICS,40.795046714,-73.9478619826
HOSPITALS AND CLINICS,40.814111949,-73.9397444556
HOSPITALS AND CLINICS,40.8277227832,-73.9138118823
HOSPITALS AND CLINICS,40.7641713787,-73.9621448228
HOSPITALS AND CLINICS,40.5819551785,-73.9566516589
HOSPITALS AND CLINICS,40.6165711172,-73.9790387438
HOSPITALS AND CLINICS,40.6646817934,-73.9111456937
HOSPITALS AND CLINICS,40.6492212233,-74.0117003628
HOSPITALS AND CLINICS,40.786468,-73.939314
HOSPITALS AND CLINICS,40.794697,-73.933334
HOSPITALS AND CLINICS,40.739002,-73.805344
HOSPITALS AND CLINICS,40.815236097,-73.9443202691
HOSPITALS AND CLINICS,40.602089,-73.942131
HOSPITALS AND CLINICS,40.6589836867,-73.9501703398
HOSPITALS AND CLINICS,40.8093386512,-73.9491974841
HOSPITALS AND CLINICS,40.7108507677,-73.9407944847
HOSPITALS AND CLINICS,40.8749209559,-73.8857533629
HOSPITALS AND CLINICS,40.8207382168,-73.9098160175
HOSPITALS AND CLINICS,40.7621078788,-73.9942049414
HOSPITALS AND CLINICS,40.635136054,-74.1069783108
HOSPITALS AND CLINICS,40.664637307,-73.8754211949
HOSPITALS AND CLINICS,40.8991789917,-73.8578592857
HOSPITALS AND CLINICS,40.8191537149,-73.8891217038
HOSPITALS AND CLINICS,40.6651330071,-73.9006665481
