,latitude,longitude
301,40.725616,-74.005253
302,40.725616,-74.005253
303,40.725616,-74.005253
304,40.725616,-74.005253
305,40.725616,-74.005253
306,40.725616,-74.005253
307,40.725616,-74.005253
308,40.725616,-74.005253
309,40.725616,-74.005253
310,40.725616,-74.005253
311,40.725616,-74.005253
312,40.725616,-74.005253
313,40.725616,-74.005253
314,40.725616,-74.005253
315,40.725616,-74.005253
316,40.725616,-74.005253
317,40.725616,-74.005253
318,40.725616,-74.005253
319,40.725616,-74.005253
320,40.725616,-74.005253
321,40.725616,-74.005253
322,40.725616,-74.005253
323,40.725616,-74.005253
324,40.725616,-74.005253
325,40.725616,-74.005253
326,40.725616,-74.005253
327,40.725616,-74.005253
328,40.725616,-74.005253
329,40.725616,-74.005253
330,40.725616,-74.005253
331,40.725616,-74.005253
332,40.725616,-74.005253
333,40.725616,-74.005253
334,40.725616,-74.005253
335,40.725616,-74.005253
336,40.725616,-74.005253
337,40.725616,-74.005253
338,40.725616,-74.005253
339,40.725616,-74.005253
340,40.725616,-74.005253
341,40.725616,-74.005253
342,40.725616,-74.005253
343,40.725616,-74.005253
344,40.725616,-74.005253
345,40.725616,-74.005253
346,40.725616,-74.005253
347,40.725616,-74.005253
348,40.725616,-74.005253
349,40.725616,-74.005253
350,40.725616,-74.005253
351,40.725616,-74.005253
352,40.725616,-74.005253
353,40.725616,-74.005253
354,40.725616,-74.005253
355,40.725616,-74.005253
356,40.725616,-74.005253
357,40.725616,-74.005253
358,40.725616,-74.005253
359,40.725616,-74.005253
360,40.725616,-74.005253
361,40.725616,-74.005253
362,40.725616,-74.005253
363,40.725616,-74.005253
364,40.725616,-74.005253
365,40.725616,-74.005253
366,40.725616,-74.005253
367,40.725616,-74.005253
368,40.725616,-74.005253
369,40.725616,-74.005253
370,40.725616,-74.005253
371,40.725616,-74.005253
372,40.725616,-74.005253
373,40.725616,-74.005253
374,40.725616,-74.005253
375,40.725616,-74.005253
376,40.725616,-74.005253
377,40.725616,-74.005253
378,40.725616,-74.005253
379,40.725616,-74.005253
380,40.725616,-74.005253
381,40.725616,-74.005253
382,40.725616,-74.005253
383,40.725616,-74.005253
384,40.725616,-74.005253
385,40.725616,-74.005253
386,40.725616,-74.005253
387,40.725616,-74.005253
388,40.725616,-74.005253
389,40.725616,-74.005253
390,40.725616,-74.005253
391,40.725616,-74.005253
392,40.725616,-74.005253
393,40.725616,-74.005253
394,40.725616,-74.005253
395,40.725616,-74.005253
396,40.725616,-74.005253
397,40.725616,-74.005253
398,40.725616,-74.005253
399,40.725616,-74.005253
400,40.725616,-74.005253
401,40.725616,-74.005253
402,40.725616,-74.005253
403,40.725616,-74.005253
404,40.725616,-74.005253
405,40.725616,-74.005253
406,40.725616,-74.005253
407,40.725616,-74.005253
408,40.725616,-74.005253
409,40.725616,-74.005253
410,40.725616,-74.005253
411,40.725616,-74.005253
412,40.725616,-74.005253
413,40.725616,-74.005253
414,40.725616,-74.005253
415,40.725616,-74.005253
416,40.725616,-74.005253
417,40.725616,-74.005253
418,40.725616,-74.005253
419,40.725616,-74.005253
420,40.725616,-74.005253
421,40.725616,-74.005253
422,40.725616,-74.005253
423,40.725616,-74.005253
424,40.725616,-74.005253
425,40.725616,-74.005253
426,40.725616,-74.005253
427,40.725616,-74.005253
428,40.725616,-74.005253
429,40.725616,-74.005253
430,40.731984,-73.995732
431,40.725616,-74.005253
432,40.725616,-74.005253
433,40.725616,-74.005253
434,40.725616,-74.005253
435,40.725616,-74.005253
436,40.725616,-74.005253
437,40.725616,-74.005253
438,40.725616,-74.005253
439,40.725616,-74.005253
440,40.725616,-74.005253
441,40.725616,-74.005253
442,40.725616,-74.005253
443,40.725616,-74.005253
444,40.725616,-74.005253
445,40.725616,-74.005253
446,40.725616,-74.005253
447,40.725616,-74.005253
448,40.725616,-74.005253
449,40.725616,-74.005253
450,40.725616,-74.005253
451,40.725616,-74.005253
452,40.725616,-74.005253
453,40.725616,-74.005253
454,40.725616,-74.005253
455,40.725616,-74.005253
456,40.725616,-74.005253
457,40.725616,-74.005253
458,40.725616,-74.005253
459,40.725616,-74.005253
460,40.725616,-74.005253
461,40.725616,-74.005253
462,40.725616,-74.005253
463,40.725616,-74.005253
464,40.725616,-74.005253
465,40.725616,-74.005253
466,40.725616,-74.005253
467,40.725616,-74.005253
468,40.725616,-74.005253
469,40.725616,-74.005253
470,40.725616,-74.005253
471,40.725616,-74.005253
472,40.725616,-74.005253
473,40.725616,-74.005253
474,40.725616,-74.005253
475,40.725616,-74.005253
476,40.725616,-74.005253
477,40.725616,-74.005253
478,40.725616,-74.005253
479,40.725616,-74.005253
480,40.725616,-74.005253
481,40.725616,-74.005253
482,40.725616,-74.005253
483,40.725616,-74.005253
484,40.725616,-74.005253
485,40.725616,-74.005253
486,40.725616,-74.005253
487,40.725616,-74.005253
488,40.725616,-74.005253
489,40.725616,-74.005253
490,40.725616,-74.005253
491,40.725616,-74.005253
492,40.725616,-74.005253
493,40.725616,-74.005253
494,40.725616,-74.005253
495,40.725616,-74.005253
496,40.725616,-74.005253
497,40.725616,-74.005253
498,40.725616,-74.005253
499,40.725616,-74.005253
500,40.725616,-74.005253
501,40.725616,-74.005253
502,40.725616,-74.005253
503,40.725616,-74.005253
504,40.725616,-74.005253
505,40.725616,-74.005253
506,40.725616,-74.005253
507,40.725616,-74.005253
508,40.725616,-74.005253
509,40.725616,-74.005253
510,40.725616,-74.005253
511,40.725616,-74.005253
512,40.725616,-74.005253
513,40.725616,-74.005253
514,40.725616,-74.005253
515,40.725616,-74.005253
516,40.725616,-74.005253
517,40.725616,-74.005253
518,40.721891,-73.993445
519,40.722954,-73.99772
520,40.724697,-73.998694
521,40.726022,-73.99194
522,40.728281,-73.995501
523,40.729113,-73.997507
524,40.730236,-74.000274
525,40.729744,-73.996399
526,40.729651,-73.995068
527,40.730925,-73.995364
528,40.731918,-73.995576
529,40.731885,-73.995497
530,40.731819,-73.995342
531,40.731408,-73.999307
532,40.73127,-73.999423
533,40.731822,-73.998957
534,40.73236,-73.998889
535,40.73183,-73.989836
536,40.732491,-73.989428
537,40.732475,-73.989345
538,40.734122,-73.989179
539,40.733801,-73.988407
540,40.731847,-73.991441
541,40.733233,-73.989944
542,40.733521,-73.995414
543,40.735879,-73.993335
544,40.732396,-73.99667
545,40.734495,-73.996128
546,40.736024,-73.995829
547,40.736656,-73.995186
548,40.727222,-74.00631
549,40.727581,-74.005488
550,40.724145,-74.008522
551,40.726365,-74.009023
552,40.731177,-74.007988
553,40.732077,-74.010374
554,40.73698,-73.998098
555,40.736068,-74.004399
556,40.737814,-74.004518
557,40.737858,-74.004467
558,40.739919,-74.006106
559,40.733252,-74.010262
560,40.738154,-74.009025
561,40.740624,-74.007719
562,40.740369,-74.005799
563,40.742172,-74.008282
564,40.748988,-74.00694
565,40.750662,-74.003432
566,NaaN,NaaN
567,40.757615,-73.998509
568,40.746216,-74.005229
569,40.746216,-74.005229
570,40.751672,-73.998141
571,40.753281,-73.998145
572,40.754351,-73.998585
573,40.755062,-73.998787
574,40.755438,-73.997217
575,40.755616,-73.997592
576,40.75613,-73.994319
577,40.740185,-74.003529
578,40.740133,-74.003403
579,40.741802,-74.003244
580,40.742233,-74.002494
581,40.743597,-74.000281
582,40.744443,-73.999116
583,40.744956,-73.999769
584,40.749273,-73.99625
585,40.750215,-73.996521
586,40.749767,-73.99524
587,40.751916,-73.994857
588,40.752295,-73.993402
589,40.75342,-73.994294
590,40.753248,-73.993886
591,40.753824,-73.993362
592,40.753909,-73.993564
593,40.75398,-73.993723
594,40.754011,-73.993756
595,40.753978,-73.993673
596,40.753626,-73.992431
597,40.754367,-73.992752
598,40.754488,-73.993037
599,40.754332,-73.992622
600,40.755325,-73.993066
601,40.755169,-73.992702
602,40.755097,-73.991363
603,40.755827,-73.99238
604,40.755932,-73.992626
605,40.755877,-73.992453
606,40.75586,-73.992413
607,40.755825,-73.99233
608,40.755602,-73.991803
609,40.755553,-73.99168
610,40.756209,-73.991359
611,40.756343,-73.991684
612,40.756379,-73.991767
613,40.756412,-73.991846
614,40.756481,-73.992009
615,40.756516,-73.992088
616,40.742834,-73.998427
617,40.744305,-73.996157
618,40.744407,-73.996402
619,40.746896,-73.994489
620,40.747124,-73.995023
621,40.747195,-73.995193
622,40.748301,-73.993987
623,40.748765,-73.995947
624,40.751985,-73.99093
625,40.752119,-73.991204
626,40.754315,-73.99067
627,40.755369,-73.989374
628,40.755852,-73.990785
629,40.74335,-73.993833
630,40.743808,-73.992912
631,40.74408,-73.993558
632,40.744461,-73.992544
633,40.743858,-73.992984
634,40.744871,-73.993515
635,40.745422,-73.992905
636,40.744596,-73.992818
637,40.745175,-73.992277
638,40.745867,-73.99205
639,40.746468,-73.993912
640,40.74635,-73.991274
641,40.746484,-73.991598
642,40.746553,-73.991761
643,40.746449,-73.991465
644,40.746413,-73.991382
645,40.746396,-73.991342
646,40.746259,-73.991017
647,40.746237,-73.990736
648,40.747036,-73.990988
649,40.746805,-73.989974
650,40.747752,-73.990728
651,40.748208,-73.98992
652,40.748806,-73.992204
653,40.749794,-73.991486
654,40.752465,-73.989544
655,40.75303,-73.985732
656,40.753313,-73.98636
657,40.738566,-73.993793
658,40.742823,-73.990538
659,40.742696,-73.990242
660,40.743333,-73.989885
661,40.74391,-73.989
662,40.74431,-73.988924
663,40.744821,-73.989527
664,40.744821,-73.988805
665,40.745474,-73.989148
666,40.7454,-73.988719
667,40.744821,-73.987207
668,40.745608,-73.988661
669,40.746149,-73.988877
670,40.746223,-73.989054
671,40.746635,-73.988491
672,40.746286,-73.986142
673,40.746712,-73.986383
674,40.747123,-73.987361
675,40.747074,-73.988386
676,40.746956,-73.986917
677,40.747381,-73.986051
678,40.7484,-73.988144
679,40.747686,-73.98673
680,40.747466,-73.98621
681,40.749717,-73.985567
682,40.750316,-73.987379
683,40.750486,-73.987256
684,40.749986,-73.986159
685,40.74992,-73.986004
686,40.749766,-73.985636
687,40.750494,-73.985473
688,40.750571,-73.985661
689,40.750604,-73.985736
690,40.750667,-73.985884
691,40.750559,-73.983708
692,40.750038,-73.983409
693,40.750038,-73.983409
694,40.751114,-73.985025
695,40.750864,-73.98439
696,40.750826,-73.984296
697,40.750746,-73.984112
698,40.75065,-73.983881
699,40.751473,-73.983964
700,40.752404,-73.985866
701,40.751773,-73.984628
702,40.751597,-73.984213
703,40.751424,-73.983798
704,40.751344,-73.983614
705,40.75233,-73.984076
706,40.753046,-73.983859
707,40.752505,-73.982574
708,40.736139,-73.991044
709,40.738865,-73.98986
710,40.740909,-73.987947
711,40.743843,-73.987196
712,40.743487,-73.986088
713,40.744269,-73.985518
714,40.743805,-73.983739
715,40.744722,-73.985489
716,40.745111,-73.984503
717,40.745512,-73.985449
718,40.744705,-73.983082
719,40.745693,-73.984453
720,40.746083,-73.984897
721,40.746212,-73.985203
722,40.746206,-73.985142
723,40.746324,-73.98355
724,40.746335,-73.983579
725,40.746786,-73.984651
726,40.746327,-73.983514
727,40.7476,-73.982586
728,40.746895,-73.982944
729,40.749193,-73.984001
730,40.749878,-73.981406
731,40.749461,-73.979619
732,40.750002,-73.981315
733,40.750004,-73.980435
734,40.74976,-73.979403
735,40.750636,-73.980063
736,40.751141,-73.981254
737,40.750652,-73.980052
738,40.736644,-73.988944
739,40.736098,-73.987215
740,40.737679,-73.986234
741,40.738315,-73.985616
742,40.739416,-73.984498
743,40.73935,-73.982787
744,40.739298,-73.982823
745,40.740591,-73.985237
746,40.739973,-73.982329
747,40.741043,-73.983617
748,40.742218,-73.984872
749,40.74283,-73.982912
750,40.744178,-73.983443
751,40.743791,-73.983237
752,40.743511,-73.982573
753,40.743969,-73.981483
754,40.744762,-73.981754
755,40.745465,-73.981512
756,40.747432,-73.976891
757,40.748607,-73.978104
758,40.749631,-73.97767
759,40.749779,-73.978024
760,40.74937,-73.976999
761,40.749318,-73.976873
762,40.749952,-73.976519
763,40.750402,-73.977591
764,40.733391,-73.987097
765,40.733106,-73.986711
766,40.733638,-73.985852
767,40.734761,-73.984711
768,40.738603,-73.982582
769,40.739586,-73.982589
770,40.732189,-73.984539
771,40.732592,-73.983417
772,40.737826,-73.978717
773,40.73877,-73.979045
774,40.738797,-73.979114
775,40.739118,-73.977941
776,40.742233,-73.974659
777,40.754529,-73.985458
778,40.755569,-73.986465
779,40.755338,-73.985313
780,40.756022,-73.984808
781,40.755873,-73.984454
782,40.756461,-73.983952
783,40.75654,-73.98414
784,40.75673,-73.984548
785,40.75657,-73.984169
786,40.756491,-73.983977
787,40.757218,-73.983786
788,40.757268,-73.983854
789,40.757163,-73.983613
790,40.757114,-73.983494
791,40.757026,-73.983291
792,40.757781,-73.983197
793,40.757811,-73.98323
794,40.758428,-73.982789
795,40.758461,-73.982869
796,40.759055,-73.98471
797,40.759055,-73.98471
798,40.759055,-73.98471
799,40.759293,-73.984543
800,40.758678,-73.983342
801,40.758577,-73.9831
802,40.759293,-73.982854
803,40.759798,-73.982172
804,40.761431,-73.982142
805,40.762674,-73.982095
806,40.762218,-73.978742
807,40.762218,-73.978742
808,40.762218,-73.978742
809,40.762218,-73.978742
810,40.762218,-73.978742
811,40.763245,-73.980582
812,40.76358,-73.979474
813,40.764313,-73.980903
814,40.76456,-73.979867
815,40.764074,-73.978669
816,40.764455,-73.977532
817,40.764688,-73.978095
818,40.764705,-73.978084
819,40.764427,-73.977131
820,40.765668,-73.978315
821,40.765205,-73.979279
822,40.766256,-73.979491
823,40.766613,-73.978473
824,40.766613,-73.978473
825,40.766613,-73.978473
826,40.754971,-73.988392
827,40.755597,-73.987999
828,40.755717,-73.98828
829,40.756747,-73.988659
830,40.757309,-73.987901
831,40.757482,-73.988309
832,40.758663,-73.988738
833,40.758267,-73.985468
834,40.759132,-73.986348
835,40.759008,-73.986052
836,40.759247,-73.985168
837,40.760454,-73.985655
838,40.75931,-73.984857
839,40.760375,-73.985189
840,40.761014,-73.985052
841,40.761124,-73.985312
842,40.761127,-73.98694
843,40.761613,-73.984521
844,40.761654,-73.984619
845,40.761102,-73.985218
846,40.761102,-73.985218
847,40.762164,-73.983575
848,40.762159,-73.983557
849,40.763781,-73.982611
850,40.764264,-73.982997
851,40.764538,-73.982279
852,40.764291,-73.982824
853,40.764953,-73.982705
854,40.765666,-73.982499
855,40.765782,-73.983546
856,40.764521,-73.980773
857,40.764521,-73.980773
858,40.764521,-73.980773
859,40.764521,-73.980773
860,40.764521,-73.980773
861,40.764521,-73.980773
862,40.764521,-73.980773
863,40.764521,-73.980773
864,40.764521,-73.980773
865,40.764521,-73.980773
866,40.764521,-73.980773
867,40.764521,-73.980773
868,40.764521,-73.980773
869,40.764521,-73.980773
870,40.764521,-73.980773
871,40.764521,-73.980773
872,40.764521,-73.980773
873,40.764521,-73.980773
874,40.764521,-73.980773
875,40.764521,-73.980773
876,40.764521,-73.980773
877,40.764928,-73.980752
878,40.764928,-73.980752
879,40.764928,-73.980752
880,40.764928,-73.980752
881,40.764928,-73.980752
882,40.764928,-73.980752
883,40.764928,-73.980752
884,40.764928,-73.980752
885,40.764928,-73.980752
886,40.764928,-73.980752
887,40.764928,-73.980752
888,40.764928,-73.980752
889,40.764928,-73.980752
890,40.764928,-73.980752
891,40.764928,-73.980752
892,40.764928,-73.980752
893,40.764928,-73.980752
894,40.764928,-73.980752
895,40.764928,-73.980752
896,40.764928,-73.980752
897,40.764928,-73.980752
898,40.764928,-73.980752
899,40.764928,-73.980752
900,40.764928,-73.980752
901,40.764928,-73.980752
902,40.764928,-73.980752
903,40.764928,-73.980752
904,40.764928,-73.980752
905,40.764928,-73.980752
906,40.764928,-73.980752
907,40.764928,-73.980752
908,40.764928,-73.980752
909,40.764928,-73.980752
910,40.764928,-73.980752
911,40.764928,-73.980752
912,40.764928,-73.980752
913,40.764928,-73.980752
914,40.764928,-73.980752
915,40.764928,-73.980752
916,40.764928,-73.980752
917,40.764928,-73.980752
918,40.764928,-73.980752
919,40.764928,-73.980752
920,40.764928,-73.980752
921,40.764928,-73.980752
922,40.764928,-73.980752
923,40.764928,-73.980752
924,40.764928,-73.980752
925,40.764928,-73.980752
926,40.764928,-73.980752
927,40.764928,-73.980752
928,40.764928,-73.980752
929,40.764928,-73.980752
930,40.764928,-73.980752
931,40.764928,-73.980752
932,40.764928,-73.980752
933,40.764928,-73.980752
934,40.764928,-73.980752
935,40.764928,-73.980752
936,40.764928,-73.980752
937,40.764928,-73.980752
938,40.764521,-73.980773
939,40.764521,-73.980773
940,40.764521,-73.980773
941,40.764521,-73.980773
942,40.764521,-73.980773
943,40.764521,-73.980773
944,40.764521,-73.980773
945,40.764521,-73.980773
946,40.764521,-73.980773
947,40.764521,-73.980773
948,40.764521,-73.980773
949,40.764521,-73.980773
950,40.764521,-73.980773
951,40.764521,-73.980773
952,40.764521,-73.980773
953,40.764521,-73.980773
954,40.764521,-73.980773
955,40.764521,-73.980773
956,40.764521,-73.980773
957,40.764521,-73.980773
958,40.764521,-73.980773
959,40.764521,-73.980773
960,40.764521,-73.980773
961,40.764521,-73.980773
962,40.764521,-73.980773
963,40.764521,-73.980773
964,40.764521,-73.980773
965,40.764521,-73.980773
966,40.764521,-73.980773
967,40.764521,-73.980773
968,40.764521,-73.980773
969,40.764521,-73.980773
970,40.764521,-73.980773
971,40.764521,-73.980773
972,40.764521,-73.980773
973,40.764521,-73.980773
974,40.764521,-73.980773
975,40.764521,-73.980773
976,40.764521,-73.980773
977,40.764521,-73.980773
978,40.764521,-73.980773
979,40.764521,-73.980773
980,40.764521,-73.980773
981,40.764521,-73.980773
982,40.764521,-73.980773
983,40.764521,-73.980773
984,40.764521,-73.980773
985,40.764521,-73.980773
986,40.764521,-73.980773
987,40.764521,-73.980773
988,40.764521,-73.980773
989,40.764521,-73.980773
990,40.764521,-73.980773
991,40.764521,-73.980773
992,40.764521,-73.980773
993,40.764521,-73.980773
994,40.764521,-73.980773
995,40.764521,-73.980773
996,40.764521,-73.980773
997,40.764521,-73.980773
998,40.764521,-73.980773
999,40.764521,-73.980773
1000,40.764521,-73.980773
1001,40.764521,-73.980773
1002,40.764521,-73.980773
1003,40.764521,-73.980773
1004,40.764521,-73.980773
1005,40.764521,-73.980773
1006,40.764521,-73.980773
1007,40.764521,-73.980773
1008,40.764521,-73.980773
1009,40.764521,-73.980773
1010,40.764521,-73.980773
1011,40.764521,-73.980773
1012,40.764521,-73.980773
1013,40.764521,-73.980773
1014,40.764521,-73.980773
1015,40.764521,-73.980773
1016,40.764521,-73.980773
1017,40.764521,-73.980773
1018,40.764521,-73.980773
1019,40.764521,-73.980773
1020,40.764521,-73.980773
1021,40.764521,-73.980773
1022,40.764521,-73.980773
1023,40.764521,-73.980773
1024,40.764521,-73.980773
1025,40.764521,-73.980773
1026,40.764521,-73.980773
1027,40.764521,-73.980773
1028,40.764521,-73.980773
1029,40.764521,-73.980773
1030,40.764521,-73.980773
1031,40.764521,-73.980773
1032,40.764521,-73.980773
1033,40.764521,-73.980773
1034,40.764521,-73.980773
1035,40.764521,-73.980773
1036,40.764521,-73.980773
1037,40.764521,-73.980773
1038,40.764521,-73.980773
1039,40.764521,-73.980773
1040,40.764521,-73.980773
1041,40.764521,-73.980773
1042,40.764521,-73.980773
1043,40.764521,-73.980773
1044,40.764521,-73.980773
1045,40.764521,-73.980773
1046,40.764521,-73.980773
1047,40.764521,-73.980773
1048,40.764521,-73.980773
1049,40.764521,-73.980773
1050,40.764521,-73.980773
1051,40.764521,-73.980773
1052,40.764521,-73.980773
1053,40.764521,-73.980773
1054,40.764521,-73.980773
1055,40.764521,-73.980773
1056,40.764521,-73.980773
1057,40.764521,-73.980773
1058,40.764521,-73.980773
1059,40.764521,-73.980773
1060,40.764521,-73.980773
1061,40.764521,-73.980773
1062,40.764521,-73.980773
1063,40.764521,-73.980773
1064,40.764521,-73.980773
1065,40.764521,-73.980773
1066,40.764521,-73.980773
1067,40.764521,-73.980773
1068,40.764521,-73.980773
1069,40.764521,-73.980773
