factype,latitude,longitude
PARKING LOTS AND GARAGES,40.75646480410,-73.96305475730
PARKING LOTS AND GARAGES,40.84622279980,-73.78664201050
PARKING LOTS AND GARAGES,40.77499483430,-73.95579883010
PARKING LOTS AND GARAGES,40.76746390760,-73.96068032840
PARKING LOTS AND GARAGES,40.76682971510,-73.95504392900
PARKING LOTS AND GARAGES,40.77330738290,-73.94640319770
PARKING LOTS AND GARAGES,40.76095450920,-73.98205109590
PARKING LOTS AND GARAGES,40.68263280300,-73.85362686930
PARKING LOTS AND GARAGES,40.68883177370,-73.77671226280
PARKING LOTS AND GARAGES,40.68260245240,-73.76824759580
PARKING LOTS AND GARAGES,40.77898522400,-73.96096007130
PARKING LOTS AND GARAGES,40.73683534500,-73.95916511550
PARKING LOTS AND GARAGES,40.70977004380,-73.92416117140
PARKING LOTS AND GARAGES,40.75522862690,-73.95549514550
PARKING LOTS AND GARAGES,40.77004073130,-73.95229665620
PARKING LOTS AND GARAGES,40.68325227190,-73.97335327930
PARKING LOTS AND GARAGES,40.73538635870,-74.00768155730
PARKING LOTS AND GARAGES,40.53846939430,-74.24120218030
PARKING LOTS AND GARAGES,40.74795356500,-73.98020685960
PARKING LOTS AND GARAGES,40.75074868280,-73.97937491230
PARKING LOTS AND GARAGES,40.88311397670,-73.82900956150
PARKING LOTS AND GARAGES,40.77224861960,-73.94576429490
PARKING LOTS AND GARAGES,40.63573083910,-74.01110495240
PARKING LOTS AND GARAGES,40.75600607870,-73.98382594190
PARKING LOTS AND GARAGES,40.77514200970,-73.95022463650
PARKING LOTS AND GARAGES,40.69498977050,-73.96309528490
PARKING LOTS AND GARAGES,40.86156812210,-73.91240297100
PARKING LOTS AND GARAGES,40.85409624790,-73.90674728280
PARKING LOTS AND GARAGES,40.70463898040,-73.80711769740
PARKING LOTS AND GARAGES,40.74456635450,-73.93692053410
PARKING LOTS AND GARAGES,40.87583587260,-73.87990115690
PARKING LOTS AND GARAGES,40.70535686400,-73.81567571760
PARKING LOTS AND GARAGES,40.81038100980,-73.94306989000
PARKING LOTS AND GARAGES,40.73289757290,-73.99084086370
PARKING LOTS AND GARAGES,40.69322972180,-73.82988661100
PARKING LOTS AND GARAGES,40.76741645040,-73.96824697590
PARKING LOTS AND GARAGES,40.89671864520,-73.86325005660
PARKING LOTS AND GARAGES,40.88326300000,-73.88040600000
