latitude,longitude
40.63930783727709,-74.12088889503003
40.71195449687484,-74.01704889645843
40.69108064720727,-73.98163476789206
40.697830663282545,-73.92593257276516
40.68489444635168,-73.95067966473121
40.731106474270696,-73.85170927953546
40.722261142853874,-73.98149589139122
40.70871461859075,-73.9573198998994
40.710679897350424,-73.72881900306811
40.77298686511623,-73.92079614181232
40.819342057578176,-73.89722347837487
40.67851892875005,-73.91167779134788
40.610871236023335,-73.81887166533004
40.78075707180523,-73.9444337085357
40.79656690683558,-73.93401126779156
40.74996003026557,-74.00095797368192
40.67877284029649,-73.91598224915282
40.58817686739896,-73.80927137240523
40.81719283479322,-73.94082964198768
40.8214675804373,-73.95365642498271
40.66124648270267,-73.98935497263824
40.63711105240571,-74.13181687945699
40.72070824665513,-73.98651131950419
40.61863596158947,-73.97339725704892
40.68129249434494,-73.96189545739891
40.71845433124962,-73.95250095547071
40.67067114539574,-73.99385084957623
40.710267036425684,-73.95557345967161
40.857232941424584,-73.89843961520097
40.72271524847051,-73.73614896605646
40.758273382083146,-73.83104044697086
40.82813015894379,-73.90245794861583
40.85569896639759,-73.93227814784622
40.70725456616379,-73.82711774411655
40.70548708205526,-73.87520327365664
40.68957304604835,-73.94633306189021
40.6962048432343,-73.99735095556865
40.543542609634905,-74.18275564979386
40.68467783742013,-73.99022736319019
40.83102069620702,-73.90656301429469
40.67473694749142,-73.87847662424339
40.669549653369224,-73.84691026048009
40.77399079525069,-73.92212805589539
40.86842585825495,-73.86792966465875
40.590701012153666,-73.81418439679332
40.806277363888256,-73.93497836530898
40.68061231860803,-73.8028010813132
40.685746855210404,-73.97103694475929
40.710058011037795,-73.87364831733683
40.61918818060267,-74.11219404386073
40.69332778245152,-73.99028932100045
40.81483302878057,-73.89838393630659
40.720253583824515,-73.96460418202348
40.77505059103469,-73.73997253145454
40.87250032918784,-73.88287239724363
40.6216387707243,-73.97017516987866
40.76338039464635,-73.82454311595035
40.846617806880644,-73.78648356423932
40.72720394974754,-73.97758854183179
40.88196460249539,-73.89433005834192
40.775986521789264,-73.94275466875716
40.613741463616236,-74.0982162850054
40.673519674167466,-73.85454079619662
40.822749871699266,-73.88796966395758
40.694213996908026,-73.95030237648976
40.72042129002666,-73.94834461834701
40.577118851608944,-73.96993820105881
40.74862666295513,-73.91348053058252
40.510633005105156,-74.25337216339956
40.783229317564405,-73.84168958586085
40.59561120619604,-73.76361972439285
40.6865849537876,-73.97769518341877
40.8379881024125,-73.90349661362195
40.64342347754772,-74.08603158525138
40.71704979701127,-73.78455931648169
40.827083150328534,-73.9427038086516
40.7041772374103,-73.80339282544054
40.666261853814284,-73.9960301664796
40.8861315022625,-73.8996388930576
40.70845638727769,-73.95669784597538
40.815473992364254,-73.92249931405729
40.746348777025254,-73.90901259329928
40.809621112633856,-73.86232987736103
40.706183522294296,-74.00406006096769
40.60880770057606,-74.09140158062682
40.60500487360841,-73.96488383421378
40.851069424634886,-73.8859432610173
40.724870049031296,-73.89428362679989
40.71461527382296,-73.98896851468551
40.83984130259186,-73.87086881177564
40.61976649922696,-74.02253267162769
40.72262106728932,-73.98350715087763
40.75643091438155,-73.85513499047273
40.80388870468504,-73.963522119189
40.76674911247843,-73.8130904962222
40.60973356930743,-73.96950176643891
40.65624470941833,-73.90277276680618
40.88757185719623,-73.91478216103305
40.824127593289326,-73.89097251003753
40.7614580390357,-73.98936101609036
40.88749255267687,-73.91795393019791
40.78406608681788,-73.91773037790298
40.80367585355909,-73.93105223459735
40.849049070361275,-73.90148118020373
40.6051628103926,-74.07896869621389
40.700207300204404,-73.985609423731
40.673842619340604,-73.76896387711473
40.66224724658741,-73.96862003152842
40.731012632078304,-73.87498511431106
40.71596955220709,-73.74485215703388
40.68004256013331,-73.91753450872442
40.67878226356119,-73.92708396767213
40.86601988072053,-73.85043507285776
40.71048124667099,-73.72964100891134
40.670666335334566,-73.96202666562587
40.69456031395582,-73.82125875706319
40.74799627796593,-73.7763069258962
40.63683743699895,-73.91968675142436
40.815387636137125,-73.92437403918888
40.68555807575443,-73.94619679540486
40.62285051948174,-73.94659448856407
40.65867248165502,-73.94438161952355
40.87757107025208,-73.90063501352014
40.699501938234015,-73.93054627712347
40.614676012392,-74.06844491674663
40.723645852056826,-73.98083263034174
40.721435359040925,-73.75804492324113
40.84854663494889,-73.9155720645405
40.697624013815805,-73.99716734436089
40.585979371167205,-73.95719472618637
40.880253968946874,-73.90130196121038
40.811479121040215,-73.85048509312286
40.74232704407895,-73.98786598135501
40.722068033223444,-73.98898195773043
40.84052343757395,-73.84289735081245
40.71622982804904,-74.01205810346383
40.82699790525962,-73.95291156112009
40.71650105914504,-73.82011311087692
40.64724098266695,-74.08842891267585
40.68490107025892,-73.88730493222528
40.70888286129835,-73.9509219576126
40.73076102616434,-73.79289294927666
40.82726865125518,-73.93556791108075
40.71037539748126,-73.95974410501051
40.66331740678135,-73.90183379093408
40.652495528945295,-73.97752924384422
40.694967789876344,-73.94392213921327
40.599321097947524,-74.0723766717902
40.72619810003725,-73.98162110518723
40.67182774548338,-74.00729165800787
40.69884261061402,-73.9965641809287
40.817703262219325,-73.88107719933465
40.74751330361778,-73.94331188067639
40.88016189402988,-73.922026455366
40.72735977741189,-73.90495184549593
40.70288598684088,-73.79036866846279
40.84750895313313,-73.92638738866601
40.72215478883948,-73.84663069861614
40.766095432688104,-73.88783618201957
40.58210463369131,-73.84248374122888
40.793268446102445,-73.7754769402531
40.742113758194506,-73.88213214212587
40.649523123976564,-73.74394181518342
40.738195218320804,-73.90218953926156
40.75881221277741,-73.73706532172719
40.70765067778284,-73.85901099498517
40.80893493823573,-73.9192763957586
40.68308429525664,-73.94305332402071
40.76447223368052,-73.88753324059262
40.61559029267796,-74.06331506785997
40.80126895749489,-73.96279847796572
40.66121926349582,-73.89921682979985
40.61676455922483,-74.16134053899125
40.724316882109484,-73.98204625006325
40.82701121500379,-73.89710692394408
40.59721490115511,-73.82210015833147
40.78372345508373,-73.79619749536549
40.577946787020934,-73.83530289641344
40.53382135878168,-74.14587701633327
40.72859082854837,-73.99821641469852
40.79275160438634,-73.94285784490589
40.76664400453846,-73.94069147519453
40.7566124839235,-73.77195471874978
40.66571838134438,-73.8274788614756
40.792031641138564,-73.80859081059812
40.665549018953485,-73.82106027396033
40.75948547803711,-73.95858763032211
40.65366039887547,-73.96202832859073
40.84408589833748,-73.89791022428092
40.59086157922818,-73.77139380277818
40.7242512033484,-73.97794633834545
40.84520990412133,-73.88476662696061
40.59870829511567,-73.82274495496479
40.686045364801366,-73.75642925082973
40.620504634761126,-73.91308208779697
40.66556327724157,-73.88606713249295
40.807870505392145,-73.9172770381917
40.736306486601954,-73.97524543829262
40.671190167875494,-73.91846707598377
40.865807847483936,-73.92795625127165
40.743788744928914,-73.85832108121362
40.701415153401655,-73.9903355471673
40.579290434390636,-74.07708825358296
40.677260000211334,-73.83559844676465
40.619747030507156,-74.13459799301863
40.81797062894586,-73.90683802180249
40.53732125211497,-74.19047209095811
40.80045022369633,-73.9441282499865
40.832404744765284,-73.84372571429353
40.725156935825666,-73.97890010361667
40.700176474312315,-73.90664843379344
40.86043050094418,-73.91417653078496
40.83317071559257,-73.90323044515853
40.687405150817796,-73.77232407836684
40.66969291641401,-73.89211580211938
40.66327985145346,-73.92694666139512
40.82035163051682,-73.95198865555862
40.57467843151097,-74.09872894440541
40.70906613800293,-73.94438460028931
40.804380397889624,-73.95607643540214
40.73726046426042,-73.75214827881295
40.8107722923221,-73.92740152694256
40.877755675336594,-73.8663427260901
40.66098709608489,-73.74376676439854
40.90489936111652,-73.89671635427766
40.7036881480675,-73.96032692991324
40.53159592004681,-74.21442605981747
40.72502731416219,-73.96022893686632
40.60008233187543,-73.74969214072466
40.84483400826561,-73.91377476349267
40.69964814313757,-73.98923567232367
40.67332448068655,-73.7585460234283
40.678162365020924,-73.9863296776516
40.62844799682904,-73.93891728471519
40.63266357188087,-74.01334829040339
40.76721402740686,-73.88480510567128
40.848332243493736,-73.94284389265304
40.7203487927764,-74.0056031309079
40.70227281115162,-73.93321173897085
40.64035072744351,-73.87846684798197
40.777178683560244,-73.7856087668294
40.74922140077283,-73.96980029127307
40.69275048510997,-74.0011936296002
40.80253745658846,-73.9381303920736
40.573585838564476,-73.98809857857377
40.59360398773755,-73.79472658192884
40.59479036438322,-73.99330763475501
40.69253778881093,-73.92997989556744
40.60785356368937,-73.96082169787421
40.78855081563888,-73.9719415349946
40.675579790883575,-73.9160851222405
40.71233696369314,-73.98815226350432
40.68988723429683,-73.95756016277423
40.74064287813804,-73.78544737408299
40.70952436536959,-73.99614893975152
40.68599340109388,-73.95725088600636
40.75335116875248,-73.75972515506304
40.674632266771745,-73.91828654350476
40.806196759314915,-73.95111684753927
40.60541317992816,-74.11051665087851
40.741071916798745,-73.92238329626278
40.670843031348134,-73.84629701685894
40.70474506121727,-74.0093456595992
40.68326801527195,-74.0055928516617
40.82295165196606,-73.91293602147009
40.81435953833243,-73.9081673621071
40.68908733557926,-73.92763454393203
40.82052916003054,-73.9120949138666
40.6111429584208,-73.97725553221699
40.68627374165281,-73.9452090116752
40.73519488558861,-74.00171030305856
40.77455235417838,-73.92292619581325
40.68851947582753,-73.96632788252225
40.809522368791164,-73.91883220776569
40.77127621867073,-73.77875386409208
40.70165877688065,-73.78303894314885
40.829293510720674,-73.89113549410605
40.7716749314478,-73.91696002112863
40.63745951345658,-74.09101409134217
40.8635422119856,-73.83658047743621
40.709800142507966,-73.9501450344335
40.624790932666116,-74.11546197064568
40.60782998928659,-73.98694766905112
40.74391790350656,-73.86150976507456
40.55636900553198,-74.21254826329533
40.58328085185236,-73.9904382254286
40.57588165053534,-74.20368411799097
40.65637752036557,-73.95472181279669
40.61929719325516,-74.01417526246742
40.57387597972537,-73.98509290516557
40.744541587197546,-73.74107951865179
40.62558345278785,-73.90779513826968
40.65427141064454,-73.97879337135775
40.80254872553632,-73.95275456451267
40.6775246385912,-73.87845089338362
40.78612466334296,-73.93119982362337
40.74277647577751,-73.91539264353463
40.57615419100567,-73.940261050464
40.65591595885424,-74.00481475537298
40.673856060481114,-73.87815924630031
40.7098449150365,-73.95897196629183
40.79282044421737,-73.93481999905852
40.80382398750761,-73.95245924209124
40.55239098447581,-74.17599536366485
40.67642714922019,-73.87521906378602
40.775030283055166,-73.92234171098288
40.85254543370972,-73.90461221494365
40.79724089079527,-73.93525967023102
40.68974357607221,-73.94863928472817
40.572915963134726,-73.97922131113852
40.66082125138746,-73.90694753680671
40.81463105845866,-73.83282027212762
40.84798681243508,-73.9096591457932
40.632612747145174,-73.96038875338255
40.63385340619818,-74.12894140276507
40.88705303802454,-73.83855906019504
40.825423397946395,-73.90125753057276
40.811066612167664,-73.95088533929344
40.588994298892,-74.13098503552865
40.697430472708895,-73.9171670191351
40.85799059683633,-73.88126968948673
40.73419075958937,-73.79610214691465
40.700806628106385,-73.98631367382288
40.76565021798009,-73.87103858825036
40.71605977172062,-73.94026082836308
40.70911764230987,-73.956263052075
40.747687456249096,-73.86329803107118
40.55491350195472,-74.10632542064872
40.719576119726725,-73.97675961823688
40.82334535001846,-73.91494682749233
40.583477627957684,-73.94496214926116
40.66396915775655,-73.91985788179083
40.88065641129423,-73.92067072923552
40.82864622520573,-73.90291870340164
40.83832981113207,-73.9391639694174
40.59867664193796,-74.15493665699167
40.82764236030199,-73.93930089281871
40.66602052227684,-73.8871783378147
40.721910381912664,-73.95317061371135
40.6701831418033,-73.85247338771391
40.726285522119085,-73.88897984335217
40.69396346908032,-73.82741462215297
40.784858652466696,-73.8337602514334
40.73227217841457,-73.86482619815304
40.741591927599856,-74.00200289383571
40.7148377587949,-73.94235363262256
40.85542158353255,-73.91692717655827
40.59954911213076,-73.74410290647457
40.77228489400422,-73.93211869177784
40.74269220908263,-73.98898029473679
40.71946168948897,-73.98393585161904
40.65737876400586,-73.84368915955227
40.84348758403875,-73.90735591520651
40.69864803921745,-73.99079596665932
40.66212634624409,-73.76165298039956
40.672737755907164,-73.90884892389869
40.71335755466042,-73.96353531138841
40.66164081831027,-73.98852550165671
40.73570480117032,-73.95892799558126
40.72206761461619,-74.00604279294934
40.75468417187409,-73.76669262147044
40.606541481545044,-74.14198836440066
40.82402263801814,-73.91497811804354
40.76272466891506,-73.99182827705191
40.74951440745959,-73.7156563131682
40.771224894501316,-73.98871791698039
40.83817976510088,-73.83097485432835
40.721147045330824,-73.9817706398689
40.64233294831448,-74.0856074257668
40.78515285136857,-73.96290810173598
40.80518397057187,-73.84933238252364
40.68916268341827,-73.97151697965724
40.6309536768469,-73.95666208113357
40.714501902064335,-74.00284074749815
40.659174946962075,-73.89500709512303
40.66603569168986,-73.890779641996
40.70890515316848,-73.93894424809348
40.754997701344074,-74.00104569439266
40.68063182727162,-74.00201734623865
40.58602111441336,-73.99254429039073
40.67417095849917,-73.88401442330432
40.673658931701475,-73.89081316529528
40.850762028550726,-73.88778252285465
40.58120945403032,-74.0053273471629
40.824820539522364,-73.8943669569615
40.7679381875944,-73.93266841458336
40.84225459195368,-73.9265818505669
40.84348363167459,-73.9079212283732
40.81377504658421,-73.94340210612474
40.666100845393785,-73.74856371053778
40.530773625393394,-74.23030778088508
40.66099952938747,-73.97987090195488
40.70911657508327,-74.00515914618877
40.65000280923848,-73.75241581996238
40.695772351528454,-73.99052012050089
40.690281578861125,-73.80873450624624
40.75584038918249,-73.87455598266672
40.666821130849186,-73.89317120566179
40.63703997305509,-74.00065510246581
40.59466936347626,-73.97455911187319
40.82069472319232,-73.90935865877597
40.84363306207708,-73.88151554834533
40.78955625693512,-73.9687518444818
40.82520061536836,-73.90802715031946
40.878087991981815,-73.88531842017012
40.74748926831344,-73.99867670301077
40.713605380079805,-73.98979822081769
40.639545143998134,-74.0374456224147
40.82389889851755,-73.81363110002775
40.775384425504626,-73.81650873822652
40.71257264768625,-73.95938818881002
40.822473845710284,-73.91613860229701
40.66756285591506,-73.89032163976816
40.73358667406656,-74.00233191763822
40.82941958785527,-73.88589070661814
40.743857300876435,-73.76620744361833
40.68775271193056,-73.91949017814298
40.78716262730899,-73.94717678451818
40.68047750431909,-73.84488783263771
40.60950802933142,-73.99938836340843
40.66515070904932,-73.9091357590568
40.612896117659545,-73.97497516787496
40.59472816697268,-73.74915739511806
40.70117890624995,-73.98689069925553
40.672432893940844,-73.96657420651604
40.66299224429425,-73.9889801361006
40.65457302221399,-73.97816217394356
40.88055873107167,-73.91759957433476
40.535834391127864,-74.18989722406896
40.58999730460768,-73.91517969811213
40.84526372266111,-73.9217453114055
40.69603660201339,-73.9978922909941
40.82936708566411,-73.93604654516865
40.77105417857989,-73.76695844679003
40.63785356676202,-73.93803869373832
40.68674110403978,-73.98109328424093
40.59817848334242,-73.77478347036606
40.755116486948715,-73.96220665411371
40.67104263301629,-73.88209539495838
40.650605243251,-73.9707180275469
40.85598936883123,-73.90719196800332
40.73105793860068,-73.87689579537312
40.608995906645255,-74.00001639068047
40.59706349356175,-73.95743813416652
40.5839776624457,-73.81417942906329
40.640293122301436,-73.99450505029468
40.69124144777423,-73.85349519074941
40.618424544631324,-73.77093632959092
40.673761200631915,-73.88449060210715
40.68713398241313,-73.97715759398169
40.85530502455995,-73.7916182122703
40.64593024200769,-73.99477891221446
40.79640170389852,-73.92440123923551
40.781190083251694,-73.84450796014224
40.66327352400649,-73.98991140127306
40.843321759175225,-73.89370869886231
40.57601827099865,-73.97821291085314
40.54702121747704,-74.1519074462447
40.72756576308816,-73.88882624285596
40.64208471750184,-74.17432955988141
40.76098298272733,-73.96429937131492
40.74412181637699,-73.8864422722273
40.761690871025294,-73.81156745084245
40.659573669935945,-73.8604443608756
40.71390488503428,-73.98156706760257
40.831170498622974,-73.92320831064858
40.819930790248385,-73.8872431022038
40.84569765992856,-73.91338906242865
40.64141120550865,-74.12204691263548
40.741714183277594,-73.77750510301091
40.671277523001635,-73.90478344037561
40.73353968877852,-73.9834118420118
40.746406279630484,-74.00546288145674
40.607577459065716,-74.06321802621035
40.73273912313475,-73.71785096336748
40.840312037315755,-73.88545083889728
40.697880788751576,-73.78625123936207
40.76301852744605,-73.8921587678678
40.72680632577454,-73.90053195197075
40.64300899410377,-73.92314918938114
40.697431180446344,-73.97894420557472
40.65116234999189,-73.97665313072102
40.67821584494974,-73.92664532851579
40.8751000413551,-73.90066741525139
40.84338437675615,-73.86581092406884
40.5911690701656,-73.98073551864557
40.7111794919615,-73.91067636357391
40.68793236127075,-73.92671342950058
40.72679776649812,-74.00332734323455
40.678129042012536,-73.91460851139918
40.66536506968194,-73.8869347664997
40.826263414942844,-73.94224766285508
40.82626784023723,-73.90520010770678
40.824912493808675,-73.91271070620898
40.73031366936115,-74.00158092457157
40.568686841057016,-74.15964353963484
40.730697428652384,-74.00126352887523
40.868767391037665,-73.90758062437574
40.610303751801936,-73.93262074100896
40.69307470846728,-73.94725332133119
40.83075815821381,-73.83141115255195
40.665830931961345,-73.95914456386967
40.64104057900738,-74.13586198946182
40.817560809743384,-73.84417644168313
40.84814804505972,-73.79116851126138
40.83879632245895,-73.8421812142611
40.73614153224549,-73.96021399802827
40.67174440395858,-73.90819257059933
40.75309283215402,-73.93517701458481
40.85270672175442,-73.92523117731497
40.677971090621206,-73.93443143786322
40.746546029295544,-74.004332422227
40.82472326323186,-73.90704706698702
40.83833033651645,-73.92332408210463
40.77055233557386,-73.9281270660189
40.637388489637786,-74.07637372809879
40.77281845843014,-73.93576616380551
40.74434643804749,-73.88999598252516
40.6755182404595,-73.75639645090001
40.647500753270556,-73.93147070280232
40.67125317719534,-73.9221205927117
40.789806203715074,-73.78691724635846
40.67491122839815,-73.8056685573567
40.70370687948319,-73.80701396798155
40.655594487390466,-73.88686039060599
40.739023583744945,-74.0046979475482
40.81929082148831,-73.84956268802127
40.71624452739508,-73.85759829867507
40.572313921152634,-73.9919729611448
40.674488788245185,-73.93257821099596
40.75719074054034,-73.86129969032868
40.701346800633374,-73.99420804848349
40.851898558721174,-73.93089370866483
40.82923646337328,-73.93981341085527
40.833998351127676,-73.9422757410136
40.69599515251084,-73.98058506976416
40.8989779399112,-73.91202278114194
40.846560701400094,-73.88626176318428
40.687885031209255,-73.92585725154423
40.722106780951734,-73.98268278204114
40.80548377269728,-73.95087587655864
40.77582399477024,-73.74536337993266
40.76137646820868,-73.8670213116097
40.61626685602029,-73.92961425388442
40.823049615346534,-73.86279956180628
40.748247118354996,-74.0022446287613
40.829771530653254,-73.9421489543579
40.83152249114183,-73.90176160616537
40.72872186341986,-73.9578107261826
40.76342609772081,-73.98999702137931
40.78276738844506,-73.78900736882699
40.67683268288736,-73.97842970502462
40.789117783239725,-73.94392506044014
40.68534353071167,-73.98204895637183
40.76326241938134,-73.87947627198629
40.70853243875658,-73.96544132126145
40.64641082258548,-73.89916945827606
40.61217429167341,-73.910921562691
40.729425756174166,-73.98316851897123
40.74872733976371,-73.95200947288903
40.69030630532289,-73.83962515916588
40.700756681636214,-73.96085542402143
40.722910217714606,-73.9878756442566
40.69313341599403,-73.94666642955154
40.84612686239598,-73.89454261512812
40.766121814620995,-73.8297349849731
40.68339929601372,-73.90546529828059
40.747613018117285,-73.88278009185284
40.69564552332914,-73.95081844283511
40.807021215795956,-73.9352692757378
40.61799922533521,-73.9272338761044
40.674374065572614,-73.88551012033122
40.801011723076506,-73.9639304268878
40.56463842503846,-74.13096757375801
40.67647661535442,-73.99717047596437
40.88925213297878,-73.9083959725889
40.882322450243514,-73.90949616626077
40.84041306744481,-73.92278501213056
40.73010572831236,-73.97299228328055
40.64437376604367,-73.9206018661186
40.82260784752696,-73.89009344987215
40.687248251985736,-73.85823369783803
40.84435005318889,-73.900192440855
40.80169816406744,-73.89755434283533
40.608426573965126,-74.20048795522833
40.688125503171776,-73.95128371342813
40.80309790111401,-73.93977196268568
40.67994341912021,-73.77487875698105
40.815012468694995,-73.95593905466517
40.52853291346964,-74.18541252548638
40.81373051702469,-73.94282414985632
40.82829881490963,-73.94266658639032
40.55184249095701,-74.13644575002343
40.740507518448496,-73.96086539823557
40.59906414380981,-74.18722239464975
40.66431040419549,-73.91676319141439
40.72851990614923,-73.97835102486285
40.73591945280131,-73.99061453080134
40.843825993636806,-73.91715630304402
40.66098995515033,-73.8944190077169
40.748092607302496,-73.96895067957168
40.847668475487126,-73.89328296593584
40.73299924148232,-74.00206927205085
40.84311290298669,-73.90482328854078
40.5268613168883,-74.1636714123552
40.61025776335264,-74.11330700973186
40.61507684298903,-74.08380000206878
40.642515695562906,-73.90716528216844
40.70764145835257,-73.95785681054132
40.60159556070158,-73.90462991666577
40.80948338307773,-73.94603024181963
40.69036671922482,-73.97077454976288
40.70795170871993,-73.9536408794543
40.849881841877995,-73.90614089665179
40.85578796711259,-73.89361360026592
40.803804498237426,-73.93131777643698
40.87913011918685,-73.89157641119604
40.576313114729174,-74.10066887617923
40.65692722235114,-73.9037943252277
40.7200169611917,-73.88243219213584
40.75119817014852,-73.73012261248094
40.531957694660704,-74.15808253216478
40.68490576903831,-73.92532344637976
40.68644731020665,-73.86673095684151
40.69259035486476,-73.96244390749605
40.614443890354785,-73.94501205995145
40.68018460934264,-73.92819743729247
40.59708398966131,-73.7396704590532
40.71268635952404,-73.9985560358673
40.85039861758614,-73.90942738065327
40.69895604625926,-73.96178683695327
40.82339334619339,-73.89904014238144
40.61480409164229,-74.11951714449658
40.66359870148359,-73.91937011743534
40.82915041769036,-73.94417132985849
40.696975377985105,-73.81262409332803
40.83197409956485,-73.89828829075798
40.74160614181373,-73.85993428916852
40.58762060529174,-73.97019068474425
40.86234735617333,-73.85847302956816
40.79946722250942,-73.92953794747477
40.711466641576365,-74.00050580369837
40.83407750757771,-73.91651058079856
40.62290878101892,-74.0215073081332
40.716993687183475,-73.97689250459297
40.82932626133578,-73.8878933985697
40.701500529857604,-73.98261805811482
40.87750230980376,-73.87758240336764
40.78693592305159,-73.95228444345186
40.763734860064616,-73.88097724559381
40.879669684948205,-73.90213294152265
40.674319278573826,-73.8777794323402
40.78101944559498,-73.97396925984452
40.841551787055266,-73.83923653964983
40.509551815341794,-74.22977162219999
40.5793721390951,-73.99756792949326
40.64184688444237,-74.07587635014983
40.74555289485465,-73.96993014732858
40.72285039367487,-73.9808620177357
40.90260181976048,-73.90482017009322
40.822552828362355,-73.81905122408844
40.68690440233772,-73.97922929564322
40.57603555220181,-73.98822952657511
40.737301092432375,-74.00544759712798
40.7872587238666,-73.93890231614208
40.75787597891902,-73.73858385501224
40.80486007636549,-73.92403349164708
40.76371225728407,-73.88928799848935
40.59765735645571,-74.19448041128227
40.67934773047235,-73.93964721585334
40.69726989193621,-73.93177641977942
40.623324133143036,-74.07950967233184
40.69115058902536,-73.94980518784519
40.75342095665477,-73.98302992086977
40.70731460389602,-73.76420990462097
40.739365357796856,-73.90276566096689
40.75876659641264,-73.87483589358114
40.668344180611626,-73.90591347098554
40.70491849844808,-73.9667394823337
40.80972905201037,-73.94292265268405
40.651225956987496,-73.87352695678064
40.7741127594747,-73.81904810597727
40.6825257623049,-73.85267478491524
40.77293183540508,-73.78624734631026
40.83705951784553,-73.91236936453394
40.84069106659105,-73.91768250123582
40.62523288449533,-74.17539387529516
40.74132292233001,-73.87504941726742
40.822980175112114,-73.9063159565307
40.83914374418978,-73.90589294340161
40.770198958305,-73.82710732494817
40.803047159342455,-73.94552638762791
40.533751080681,-74.19987915695042
40.51727801068638,-74.18958619069461
40.80560249992977,-73.8905791999397
40.65264227643741,-73.89268232463185
40.69634063504924,-73.7863895594683
40.75428104950058,-73.87993756655514
40.71516557119544,-73.97969035154935
40.745792695604706,-73.80671525797833
40.83411760916574,-73.92343751766496
40.838306877872554,-73.91261041873872
40.816138175063266,-73.94101389469782
40.67165554493426,-73.88971443611794
40.67977339936598,-74.00276827206126
40.52262424952473,-74.18601547598092
40.78708280656388,-73.97090597170224
40.59198365635818,-73.94555204000758
40.68402585625212,-73.96826518759944
40.72536727910367,-73.97541266196566
40.765105159649906,-73.95866090591184
40.714819516946015,-73.94024337331798
40.7116526373673,-73.97901859685912
40.82962891464117,-73.90452359290192
40.59503725319237,-73.969349194965
40.769228284239816,-73.94949484602226
40.5738729762206,-73.99231676486814
40.612988007750886,-73.94400734209117
40.86610276958213,-73.86869958267819
40.59625115821622,-73.78048497777117
40.59675046818396,-74.00117788582138
40.677691807090426,-73.80236946069432
40.817303927502316,-73.90450350478312
40.71242408277502,-73.79815863142866
40.702712533730384,-73.9479978346633
40.69938187322772,-73.81287298246255
40.867470122766015,-73.92292197340873
40.785219226427174,-73.8526880891128
40.54064487880491,-74.18521486002615
40.82057713668936,-73.91407121692271
40.677459703958746,-73.95361888278028
40.76855914680805,-73.93668457795404
40.735912745047095,-73.87250309113092
40.795187802703914,-73.81373468344466
40.72797405433073,-74.00267912997143
40.813066783618105,-73.96207278860207
40.56062348864223,-74.12384155583602
40.656893563665356,-73.8695154181595
40.68229243355465,-74.00260054744093
40.862574276237304,-73.92078817393794
40.61995938330492,-73.94123290934954
40.69046973537451,-73.94910957374998
40.6101301268926,-74.1493033361545
40.66274196003435,-73.89970170147907
40.71297310090487,-73.75689583933504
40.663671609358886,-73.81191921640081
40.76365624931938,-73.89622873841404
